FieldValueId,FieldId,Name,Text,IsActive,Position
,559,DARK COBALT BLUE,,true,
,560,DARK KHAKI,,true,
,560,ORANGE MULTI,,true,
,560,COCOA BROWN,,true,
,560,PINK,,true,
,560,LIGHT YELLOW,,true,
,560,LIGHT BLUE,,true,
,560,SAILOR NAVY,,true,
,558,KHAKI PLAID,,true,
,558,NAVY MULTI,,true,
,558,NAVY BLUE MULTI,,true,
,560,GRAY,,true,
,558,ROYAL BLUE,,true,
,558,NATURAL BEIGE MULTI,,true,
,558,GREEN MULTI,,true,
,558,BLUE/BEIGE,,true,
,558,BROWN MULTI,,true,
,560,NAVY,,true,
,558,PINK DOGWOOD,,true,
,558,LILY GREEN,,true,
,558,LILY GREEN MULTI,,true,
,558,BRIGHT WHITE MULTI,,true,
,558,CASHMERE BLUE,,true,
,558,EGRET WHITE,,true,
,558,CORDOVAN RED,,true,
,561,GUNMETAL,,true,
,561,GOLD,,true,
,560,BEIGE/WHITE,,true,
,560,BLUE/WHITE,,true,
,560,TEAL/WHITE,,true,
,560,BLACK/WHITE,,true,
,560,SANDY BROWN,,true,
,560,SANDALWOOD BEIGE,,true,
,560,SANGRIA RED,,true,
,562,WATERMELON PINK,,true,
,562,RED MULTI,,true,
,560,BROWN,,true,
,562,BROWN/SAND,,true,
,562,PEACH,,true,
,562,WHITE MULTI,,true,
,562,GOLD,,true,
,560,BLUESPELL,,true,
,560,EMERALD ISLAND GREEN,,true,
,560,WHTIE,,true,
,560,THUNDER CLOUD GRAY,,true,
,560,RED MULTI,,true,
,562,LIME GREEN MULTI,,true,
,562,GREY,,true,
,562,BLACK MULTI,,true,
,560,DARK PINK,,true,
,562,SHELL PINK,,true,
,560,CORAL,,true,
,560,OASIS BLUE,,true,
,562,MORNING FOG GREY,,true,
,560,CHALK WHITE,,true,
,560,FUSCHIA,,true,
,562,ORANGE MULTI,,true,
,562,LEMONADE YELLOW,,true,
,558,ATLANTIS BLUE,,true,
,560,MEDIIUM DENIM,,true,
,560,DARK WASH,,true,
