PartNumber,Usage,Name,Value,Sequence,Delete,GroupName
P000201083,2,APPAREL Fit StyleStretch,Stretch,0,0,Detail
P000201083,2,APPAREL Inseams10 inseam,10 inseam,0,0,Detail
P000201083,2,B-Bottom Waist FeatBelted,Belted,0,0,Detail
P000201191,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000201191,2,zon Apparel ITKshirts,shirts,0,0,
P000201191,2,zonTemplateProductClothing,ProductClothing,0,0,
P000201191,2,AudienceMale,Male,0,0,
P000201191,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000201191,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000201191,2,ANDATORY FabricationPoly-Rayon,Poly-Rayon,0,0,Detail
P000201191,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000201191,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000201191,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000201191,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000201191,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000201191,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000201191,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000201193,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000201193,2,zon Apparel ITKshirts,shirts,0,0,
P000201193,2,zonTemplateProductClothing,ProductClothing,0,0,
P000201193,2,AudienceMale,Male,0,0,
P000201193,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000201193,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000201193,2,ANDATORY FabricationPoly-Rayon,Poly-Rayon,0,0,Detail
P000201193,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000201193,2,ANDATORY FabricationRayon,Rayon,0,0,Detail
P000201193,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000201193,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000201193,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000201193,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000201193,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000201486,2,zon Apparel ITKshorts,shorts,0,0,
P000201486,2,zonTemplateProductClothing,ProductClothing,0,0,
P000201486,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000201486,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000201486,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000201486,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000201486,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000201486,2,APPAREL Inseams11 inseam,11 inseam,0,0,Detail
P000201486,2,B-Bottom Waist FeatButton-Fly,Button-Fly,0,0,Detail
P000201486,2,B-Bottom Waist FeatDrawstring,Drawstring,0,0,Detail
P000201486,2,B-Bottom Waist FeatElastic-Waist,Elastic-Waist,0,0,Detail
P000201507,2,zon Apparel ITKshorts,shorts,0,0,
P000201507,2,zonTemplateProductClothing,ProductClothing,0,0,
P000201507,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000201507,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000201507,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000201507,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000201507,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000201507,2,APPAREL Fit StyleJust Below The Waist,Just Below The Waist,0,0,Detail
P000201507,2,APPAREL Fit StyleStretch,Stretch,0,0,Detail
P000201507,2,APPAREL Inseams10 inseam,10 inseam,0,0,Detail
P000201507,2,B-Bottom FeaturesCargo Pockets,Cargo Pockets,0,0,Detail
P000201507,2,B-Bottom FeaturesComfort Waistband,Comfort Waistband,0,0,Detail
P000201507,2,B-Bottom Waist FeatElastic-Waist,Elastic-Waist,0,0,Detail
P000202266,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202266,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202266,2,AudienceMale,Male,0,0,
P000202266,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202266,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202268,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202268,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202268,2,AudienceMale,Male,0,0,
P000202268,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202268,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202272,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202272,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202272,2,AudienceMale,Male,0,0,
P000202272,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202272,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202273,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202273,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202273,2,AudienceMale,Male,0,0,
P000202273,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202273,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202279,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202279,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202279,2,AudienceMale,Male,0,0,
P000202279,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202279,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202283,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202283,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202283,2,AudienceMale,Male,0,0,
P000202283,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202283,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202285,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202285,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202285,2,AudienceMale,Male,0,0,
P000202285,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202285,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202286,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202286,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202286,2,AudienceMale,Male,0,0,
P000202286,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202286,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202289,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202289,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202289,2,AudienceMale,Male,0,0,
P000202289,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202289,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202291,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202291,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202291,2,AudienceMale,Male,0,0,
P000202291,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202291,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202295,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202295,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202295,2,AudienceMale,Male,0,0,
P000202295,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202295,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202297,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202297,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202297,2,AudienceMale,Male,0,0,
P000202297,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202297,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202299,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202299,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202299,2,AudienceMale,Male,0,0,
P000202299,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202299,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202300,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202300,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202300,2,AudienceMale,Male,0,0,
P000202300,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202300,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202301,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202301,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202301,2,AudienceMale,Male,0,0,
P000202301,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202301,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202303,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202303,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202303,2,AudienceMale,Male,0,0,
P000202303,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202303,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202305,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202305,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202305,2,AudienceMale,Male,0,0,
P000202305,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202305,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202310,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202310,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202310,2,AudienceMale,Male,0,0,
P000202310,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202310,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202312,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202312,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202312,2,AudienceMale,Male,0,0,
P000202312,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202312,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202599,2,zon Apparel ITKshorts,shorts,0,0,
P000202599,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202599,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000202599,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000202599,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000202599,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000202599,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000202599,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202599,2,APPAREL Fit StyleStretch,Stretch,0,0,Detail
P000202599,2,APPAREL Inseams6 in. inseam,6 in. inseam,0,0,Detail
P000202599,2,B-Bottom FeaturesCargo Pockets,Cargo Pockets,0,0,Detail
P000202599,2,B-Bottom FeaturesComfort Waistband,Comfort Waistband,0,0,Detail
P000202599,2,B-Bottom Waist FeatElastic-Waist,Elastic-Waist,0,0,Detail
P000202686,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202686,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202686,2,AudienceMale,Male,0,0,
P000202686,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202686,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202692,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202692,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202692,2,AudienceMale,Male,0,0,
P000202692,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202692,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202693,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202693,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202693,2,AudienceMale,Male,0,0,
P000202693,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202693,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202696,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202696,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202696,2,AudienceMale,Male,0,0,
P000202696,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202696,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202697,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202697,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202697,2,AudienceMale,Male,0,0,
P000202697,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202697,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202834,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202834,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202834,2,AudienceMale,Male,0,0,
P000202834,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202834,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202839,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202839,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202839,2,AudienceMale,Male,0,0,
P000202839,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202839,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202840,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202840,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202840,2,AudienceMale,Male,0,0,
P000202840,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202840,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202841,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202841,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202841,2,AudienceMale,Male,0,0,
P000202841,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202841,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202842,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202842,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202842,2,AudienceMale,Male,0,0,
P000202842,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202842,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202843,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202843,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202843,2,AudienceMale,Male,0,0,
P000202843,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202843,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202845,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202845,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202845,2,AudienceMale,Male,0,0,
P000202845,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202845,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202847,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202847,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202847,2,AudienceMale,Male,0,0,
P000202847,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202847,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202848,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202848,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202848,2,AudienceMale,Male,0,0,
P000202848,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202848,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202849,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202849,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202849,2,AudienceMale,Male,0,0,
P000202849,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202849,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202851,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202851,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202851,2,AudienceMale,Male,0,0,
P000202851,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202851,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202852,2,zon Jew/Acces ITKsunglasses,sunglasses,0,0,
P000202852,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202852,2,AudienceMale,Male,0,0,
P000202852,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202852,2,NotTaxFreeNotTaxFree,NotTaxFree,0,0,
P000202909,2,zon Apparel ITKshorts,shorts,0,0,
P000202909,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202909,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000202909,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000202909,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000202909,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000202909,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202909,2,APPAREL Inseams10 inseam,10 inseam,0,0,Detail
P000202937,2,zon Apparel ITKjeans,jeans,0,0,
P000202937,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202937,2,AudienceMale,Male,0,0,
P000202937,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000202937,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000202937,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000202937,2,ANDATORY FabricationDenim,Denim,0,0,Detail
P000202937,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202937,2,APPAREL Fit StyleRelaxed,Relaxed,0,0,Detail
P000202937,2,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,0,Detail
P000202937,2,B-Bottom FeaturesBoot Cut,Boot Cut,0,0,Detail
P000202937,2,B-Bottom FeaturesZip-fly,Zip-fly,0,0,Detail
P000202937,2,B-Bottom Waist FeatBelted,Belted,0,0,Detail
P000202937,2,B-Bottom Waist FeatFlat-Front,Flat-Front,0,0,Detail
P000202938,2,zon Apparel ITKjeans,jeans,0,0,
P000202938,2,zonTemplateProductClothing,ProductClothing,0,0,
P000202938,2,AudienceMale,Male,0,0,
P000202938,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000202938,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000202938,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000202938,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000202938,2,APPAREL Fit StyleRelaxed,Relaxed,0,0,Detail
P000202938,2,APPAREL Inseams30 inseam,30 inseam,0,0,Detail
P000202938,2,APPAREL Inseams32 inseam,32 inseam,0,0,Detail
P000202938,2,APPAREL Inseams34 inseam,34 inseam,0,0,Detail
P000202938,2,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,0,Detail
P000202938,2,B-Bottom FeaturesStraight-Leg,Straight-Leg,0,0,Detail
P000202938,2,B-Bottom Waist FeatBelted,Belted,0,0,Detail
P000202938,2,B-Bottom Waist FeatButton-Fly,Button-Fly,0,0,Detail
P000202938,2,B-Bottom Waist FeatFlat-Front,Flat-Front,0,0,Detail
P000202938,2,B-Bottom Waist FeatPlain-front,Plain-front,0,0,
P000203161,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000203161,2,zon Apparel ITKshirts,shirts,0,0,
P000203161,2,zonTemplateProductClothing,ProductClothing,0,0,
P000203161,2,AudienceMale,Male,0,0,
P000203161,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000203161,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000203161,2,ANDATORY Fabrication100% Polyester,100% Polyester,0,0,Detail
P000203161,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000203161,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000203161,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000203161,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000203161,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000203174,2,zon Apparel ITKshorts,shorts,0,0,
P000203174,2,zonTemplateProductClothing,ProductClothing,0,0,
P000203174,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000203174,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000203174,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000203174,2,ANDATORY FabricationDenim,Denim,0,0,Detail
P000203174,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000203174,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000203174,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000203174,2,APPAREL Fit StyleJust Below The Waist,Just Below The Waist,0,0,Detail
P000203174,2,APPAREL Fit StyleStretch,Stretch,0,0,Detail
P000203174,2,APPAREL Inseams7 in. inseam,7 in. inseam,0,0,Detail
P000203174,2,B-Bottom FeaturesComfort Waistband,Comfort Waistband,0,0,Detail
P000203230,2,zon Apparel ITKbutton-down-shirts,button-down-shirts,0,0,
P000203230,2,zon Apparel ITKshirts,shirts,0,0,
P000203230,2,zonTemplateProductClothing,ProductClothing,0,0,
P000203230,2,AudienceMale,Male,0,0,
P000203230,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000203230,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000203230,2,ANDATORY Fabrication100% Polyester,100% Polyester,0,0,Detail
P000203230,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000203230,2,B-Top/Shirt FeaturesButton-Downs,Button-Downs,0,0,
P000203230,2,B-Top/Shirt FeaturesChest Pocket,Chest Pocket,0,0,Detail
P000203230,2,B-Top/Shirt Neck FeatPoint-Collars,Point-Collars,0,0,Detail
P000203230,2,B-Top/Shirt Slv FeatShort-Sleeve,Short-Sleeve,0,0,Detail
P000203313,2,zon Apparel ITKshorts,shorts,0,0,
P000203313,2,zonTemplateProductClothing,ProductClothing,0,0,
P000203313,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000203313,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000203313,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000203313,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000203313,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000203313,2,APPAREL Fit StyleRelaxed,Relaxed,0,0,Detail
P000203313,2,APPAREL Inseams13 inseam,13 inseam,0,0,Detail
P000203313,2,B-Bottom FeaturesCargo Pockets,Cargo Pockets,0,0,Detail
P000203313,2,B-Bottom Waist FeatTab-Front,Tab-Front,0,0,Detail
P000203592,2,zon Apparel ITKshorts,shorts,0,0,
P000203592,2,zonTemplateProductClothing,ProductClothing,0,0,
P000203592,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000203592,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000203592,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000203592,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000203592,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000203592,2,APPAREL Inseams11 inseam,11 inseam,0,0,Detail
P000203592,2,B-Bottom FeaturesComfort Waistband,Comfort Waistband,0,0,Detail
P000203638,2,zon Apparel ITKshorts,shorts,0,0,
P000203638,2,zonTemplateProductClothing,ProductClothing,0,0,
P000203638,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000203638,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000203638,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000203638,2,ANDATORY FabricationDenim,Denim,0,0,Detail
P000203638,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000203638,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000203638,2,ANDATORY General InfoImported,Imported,0,0,Detail
P000203638,2,APPAREL Fit StyleAt The Waist,At The Waist,0,0,Detail
P000203638,2,APPAREL Fit StyleStretch,Stretch,0,0,Detail
P000203638,2,APPAREL Inseams11 inseam,11 inseam,0,0,Detail
P000203638,2,B-Bottom FeaturesBasic 5 Pocket,Basic 5 Pocket,0,0,Detail
P000203638,2,B-Bottom FeaturesSlimming,Slimming,0,0,Detail
P000203638,2,B-Bottom Waist FeatBelted,Belted,0,0,Detail
P000203641,2,zon Apparel ITKshorts,shorts,0,0,
P000203641,2,zonTemplateProductClothing,ProductClothing,0,0,
P000203641,2,ANDATORY Care InstructMachine Wash,Machine Wash,0,0,Detail
P000203641,2,ANDATORY Care InstructTumble Dry,Tumble Dry,0,0,Detail
P000203641,2,ANDATORY FabricationCotton,Cotton,0,0,Detail
P000203641,2,ANDATORY FabricationPolyester,Polyester,0,0,Detail
P000203641,2,ANDATORY FabricationSpandex,Spandex,0,0,Detail
P000203641,2,ANDATORY General InfoImported,Imported,0,0,Detail
