PartNumber,ParentPartNumber,Type,ListPrice,ParentGroupIdentifier,Sequence,Language_ID,Name,ShortDescription,LongDescription,IPSID,Buyable,Available,Published,Keyword,StartDate,Delete
P000219061,,Product,0,1-2-3,0,-1,Windham Pointe Tonal Palm Tree Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, button-through left chest pocket, straight hemline and tonal palm tree print.",,1,1,1,,2012-05-10 0:00:00,0
P000219062,,Product,0,1-2-3,0,-1,Windham Pointe Palm Tree & Drinks Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline and a panel front that features a print of tropical drinks & palm trees.",,1,1,1,,2012-05-10 0:00:00,0
P000219063,,Product,0,1-2-3,0,-1,Windham Pointe Leaf & Postcard Print Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline, chest pocket and a tropical design that includes postcards & leaf print.",,1,1,1,,2012-05-10 0:00:00,0
P000219065,,Product,0,1-2-3,0,-1,Windham Pointe Waterfall & Tiki Hut Print Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline, chest pocket and a tropical print that includes palm trees & tiki huts.",,1,1,1,,2012-05-10 0:00:00,0
P000219066,,Product,0,1-2-3,0,-1,Windham Pointe Batik Palm Tree Print Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline, button through chest pocket and a batik print that includes palm trees.",,1,1,1,,2012-05-10 0:00:00,0
P000219067,,Product,0,1-2-3,0,-1,Windham Pointe Oversized Leaf Print Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, button-through left chest pocket, straight hemline and tropical leaves print.",,1,1,1,,2012-05-10 0:00:00,0
P000219068,,Product,0,1-2-3,0,-1,Windham Pointe Tossed Pineapple Print Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, button-through left chest pocket, straight hemline and pineapple print.",,1,1,1,,2012-05-10 0:00:00,0
P000219070,,Product,0,1-2-3,0,-1,Windham Pointe Leaf & Scenic Print Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, button-through left chest pocket, straight hemline and tropical print that includes palm fronds & postcards of palm trees.",,1,1,1,,2012-05-24 0:00:00,0
P000219072,,Product,0,1-2-3,0,-1,Windham Pointe Boat & Palm Tree Border Print,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline, and a tropical print that includes palm trees & sailboats.",,1,1,1,,2012-05-24 0:00:00,0
P000219082,,Product,0,1-2-3,0,-1,Windham Pointe Tropical Scene Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline, button through chest pocket and a tropical print that includes palm trees, hibiscus & boats.",,1,1,1,,2012-05-24 0:00:00,0
P000219083,,Product,0,1-2-3,0,-1,Windham Pointe Tiki Hut Printed Sport Shirt,,"Relax and enjoy the lightweight comfort of this sport shirt with its short sleeves, straight hemline, button through chest pocket and a tropical print that includes palm trees, surfboards, tiki huts, lobster & beer.",,1,1,1,,2012-05-24 0:00:00,0
P000219534,,Product,0,1-2-3,0,-1,AXIS Short Sleeve Chest Pockets Woven Shirt,,Short sleeve shirt by AXIS provides a distinguished look & a comfortable construction. Double seam detail running down the front & left chest pocket bring updated elements to this shirt.,,1,1,1,,2012-01-05 0:00:00,0
P000219535,,Product,0,1-2-3,0,-1,AXIS Short Sleeve Yarn-Dyed Striped Woven Shirt,,"Woven short sleeve shirt by AXIS provides a distinguished look & a comfortable cotton construction.  Vertical stripes, chest pocket & round hemline bring classic elements to this shirt.",,1,1,1,,2012-01-05 0:00:00,0
P000219537,,Product,0,1-2-3,0,-1,AXIS Short Sleeve Yarn-Dyed Plaid Woven Shirt,,"Woven short sleeve shirt by AXIS provides a distinguished look & a comfortable cotton construction.  Plaid pattern, chest pockets & contrasting seams bring updated elements to this shirt.",,1,1,1,,2012-01-05 0:00:00,0
P000219544,,Product,0,1-2-3,0,-1,AXIS Short Sleeve Liberty Print Woven Shirt,,"Woven short sleeve shirt by AXIS provides a distinguished look & a comfortable cotton construction.  Contrasting seams, chest pockets & subtle print bring updated elements to this shirt.",,1,1,1,,2012-01-05 0:00:00,0
P000219545,,Product,0,1-2-3,0,-1,AXIS Short Sleeve Microfiber Textured Shirt,,Microfiber short sleeve shirt by AXIS provides a distinguished look & a comfortable construction. Textured pattern & left chest pocket bring updated elements to this shirt.,,1,1,1,,2012-01-05 0:00:00,0
P000219548,,Product,0,1-2-3,0,-1,AXIS Short Sleeve Pick Stitch Microfiber Shirt,,Microfiber short sleeve shirt by AXIS provides a distinguished look & a comfortable construction.  Contrasting pick stitch details & left chest pocket bring updated elements to this shirt.,,1,1,1,,2012-01-05 0:00:00,0
P000219602,,Product,0,1-2-3,0,-1,AXIS Short Sleeve Top Stitch Detail Shirt,,Woven short sleeve shirt by AXIS provides a distinguished look & a comfortable construction.  Contrasting top stitch details & left chest pocket bring updated elements to this shirt.,,1,1,1,,2012-01-05 0:00:00,0
P000219608,,Product,0,1-2-3,0,-1,AXIS Short Sleeve Yarn-Dyed Plaid Woven Shirt,,"Woven short sleeve shirt by AXIS provides a distinguished look & a comfortable cotton construction.  Plaid pattern, chest pockets & coordinating top stich detail bring updated elements to this shirt.",,1,1,1,,2012-01-05 0:00:00,0
P000221292,,Product,0,1-2-3,0,-1,Reel Legends Offshore Florida Map Shirt,,"True island infused style is featured in this lightweight short sleeve shirt.  This shirt by Reel Legends offers a print that includes the map of Florida, king mackerel, dolphinfish, sailfish & marlin.",,1,1,1,,2012-05-03 0:00:00,0
P000222733,,Product,0,1-2-3,0,-1,Paradise Shores Watercolor Tropical Floral Shirt,,"A tropical inspired style can be found in this lightweight shirt.  This shirt by Paradise Shores is made of cotton/rayon blend, button front, notch collar, engineered left chest pocket & a straight hem with side splits.",,1,1,1,,2012-06-07 0:00:00,0
P000224185,,Product,0,1-2-3,0,-1,O'Neill Newkirk Plaid Short Sleeve Shirt,,"O'Neill is one of the leaders in beach lifestyle sportswear! This woven shirt offers a standard fit, yarn dye plaid, chest pocket and logo embroideries & labels.",,1,1,1,,2012-05-31 0:00:00,0
P000224186,,Product,0,1-2-3,0,-1,O'Neill Ellisworth Plaid Short Sleeve Shirt,,"O'Neill is one of the leaders in beach lifestyle sportswear! This woven shirt offers a standard fit, yarn dye plaid, chest pocket and logo embroideries & labels.",,1,1,1,,2012-05-31 0:00:00,0
P000224598,,Product,0,1-2-3,0,-1,Paradise Shores Large Leaf Print Button Down Shirt,,"A tropical inspired style can be found in this lightweight shirt that features a leaf print. This shirt by Paradise Shores is made of cotton/rayon, button front, notch collar, engineered left chest pocket & a straight hem with side splits.",,1,1,1,,2012-07-05 0:00:00,0
P000224599,,Product,0,1-2-3,0,-1,Paradise Shores Large Leaf Print Button Down Shirt,,"A tropical inspired style can be found in this lightweight shirt that features a leaf print. This shirt by Paradise Shores is made of cotton/rayon, button front, notch collar, engineered left chest pocket & a straight hem with side splits.",,1,1,1,,2012-07-05 0:00:00,0
P000224607,,Product,0,1-2-3,0,-1,Paradise Shores Watercolor Tropical Floral Shirt,,"A tropical inspired style can be found in this lightweight shirt that features a watercolor tropical floral print. This shirt by Paradise Shores is made of cotton/rayon, button front, notch collar, engineered left chest pocket & a straight hem with side splits.",,1,1,1,,2012-07-05 0:00:00,0
P000017046,,Product,0,1-2-7,0,-1,Lee Regular Fit Denim Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",,1,1,1,,1993-05-27 0:00:00,0
P000043358,,Product,0,1-2-7,0,-1,Genuine Wrangler Premium Denim Regular Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, regular fit in the seat and thigh, slight taper of the legs, and fit right at the waist.",,1,1,1,,2004-07-15 0:00:00,0
P000144685,,Product,0,1-2-7,0,-1,Genuine Wrangler Relaxed Fit Jeans,,"These Genuine Wrangler jeans offer a classic look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, relaxed fit in the seat & thigh, straight leg opening, and fit just below the waist.",,1,1,1,,2008-11-27 0:00:00,0
P000145549,,Product,0,1-2-7,0,-1,Genuine Wrangler Loose Fit Jeans,,"These Genuine Wrangler jeans offer an updated look and a feel that's broken in & guaranteed to stand the test of time.  Jeans feature a premium denim fabrication, classic five-pocket design, loose fit in the seat & thigh, and fit just below the natural waistline.",,1,1,1,,2008-11-27 0:00:00,0
P000164919,,Product,0,1-2-7,0,-1,Lee Premium Regular Fit Jeans,,"You can't beat a classic! The Lee Premium Select Regular Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",,1,1,1,,2010-05-27 0:00:00,0
P000164920,,Product,0,1-2-7,0,-1,Lee Premium Relaxed Fit Jeans,,"You can't beat a classic! The Lee Premium Select Relaxed Fit Jeans feature straight legs, an ultra-comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and fit at the waist. The perfect choice for everyday denim jeans!",,1,1,1,,2010-05-27 0:00:00,0
P000188074,,Product,0,1-2-7,0,-1,Lee Premium Bootcut Jeans,,"Lee Premium Regular Bootcut jeans are built to last! Not only are they ultra comfortable, this soft & strong fabric fits at the waist, has a regular seat & thigh, and the bootcut makes them different from your other jeans!",,1,1,1,,2011-09-01 0:00:00,0
P000191164,,Product,0,1-2-7,0,-1,Genuine Wrangler Comfort Fit Jeans,,"Genuine Wrangler jeans offer a classic look & a feel that's broken in & guaranteed to stand the test of time. Jeans feature a premium denim fabrication, classic five-pocket design, eased fit in the seat & thigh, straight legs & hidden flex waistband that expands up to 1.5 inches!",,1,1,1,,2011-09-01 0:00:00,0
P000192847,,Product,0,1-2-7,0,-1,Lee Regular Fit Straight Leg Jeans,,"You can't beat a classic!  These Lee jeans feature a regular fit in the seat and thighs, a straight leg cut, classic five-pocket styling, and fit at the waist.",,1,1,1,,2011-08-18 0:00:00,0
P000202937,,Product,0,1-2-7,0,-1,Lee Belted Bootcut Jeans,,"Lee belted bootcut jeans feature a relaxed fit through the seat & thigh along with offering a comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and sits just below the waist. The perfect choice for everyday denim jeans!",,1,1,1,,2011-11-03 0:00:00,0
P000202938,,Product,0,1-2-7,0,-1,Lee Belted Straight Leg Jeans,,"Lee belted bootcut jeans feature a relaxed fit through the seat & thigh along with offering a comfortable cotton fabrication, five pocket design, a rugged & reliable construction, and sits just below the waist. The perfect choice for everyday denim jeans!",,1,1,1,,2011-11-03 0:00:00,0
P000215197,,Product,0,1-2-7,0,-1,Calvin Klein Washed Sky Boot Cut Jeans,,"You'll love the classic fit & styling of these Calvin Klein jeans. These boot cut jeans feature 5-pocket styling, a washed look and sit right below the waist.",,1,1,1,,2012-04-19 0:00:00,0
P000215608,,Product,0,1-2-7,0,-1,Calvin Klein Relaxed Straight Leg Jeans,,"You'll love the relaxed fit & styling of these Calvin Klein jeans. These jeans feature 5-pocket styling, contrast stitching and an intense blue design.",,1,1,1,,2012-04-19 0:00:00,0
P000217124,,Product,0,1-2-7,0,-1,Calvin Klein Relaxed Fit Straight Leg Jeans,,"You'll love the relaxed fit & straight leg styling of these Calvin Klein jeans. These jeans feature 5-pockets, zip fly closure with button & sit slightly below the waist.",,1,1,1,,2012-04-19 0:00:00,0
P000217126,,Product,0,1-2-7,0,-1,Calvin Klein Bootcut Jeans,,"You'll love the relaxed fit & styling of these Calvin Klein jeans. These bootcut jeans feature 5-pocket styling, light fading & baking on the front and sit right below the waist.",,1,1,1,,2012-04-19 0:00:00,0
P000151742,,Product,0,1-31-299,0,-1,Reel Legends® Men's Soft Rectangle Sunglasses,,"Shield your eyes from the sun with this pair of Reel Legends sunglasses. Sunglasses have metal arms, polarized to eliminate glare and has 100% UV protection.",,1,1,1,,2009-02-19 0:00:00,0
P000158138,,Product,0,1-31-299,0,-1,Reel Legends® Polarized Shield Sunglasses,,"Shield your eyes from the sun's harmful rays with the Polarized Shield Sunglasses by Reel Legend. Perfect for a day of fishing, these sunglasses feature plastic arms, a rimless bottom and are polarized to eliminate glare.",,1,1,1,,2009-02-19 0:00:00,0
P000158146,,Product,0,1-31-299,0,-1,Reel Legends® Polarized Wrap Sunglasses,,"Shield your eyes from the sun's harmful rays with the Polarized Wrap Sunglasses by Reel Legend. Perfect for a day of fishing, these wrap sunglasses feature plastic arms and polarized lenses to eliminate glare.",,1,1,1,,2009-02-19 0:00:00,0
P000162706,,Product,0,1-31-299,0,-1,Reel Legends® Soft Rectangle Metal Sunglasses,,"Shield your eyes from the sun with this pair of Reel Legends sunglasses. Sunglasses have metal arms, polarized to eliminate glare and has 100% UV protection.",,1,1,1,,2009-02-19 0:00:00,0
P000175058,,Product,0,1-31-299,0,-1,Dockers® Mens Black Plastic Wrap-Style Sunglasses,,Cover your bases with these plastic sunglasses that feature a wraparound style. International Shipping Prohibited.,,1,1,1,,2009-12-24 0:00:00,0
P000175059,,Product,0,1-31-299,0,-1,Dockers®  Mens Plastic Sport Wrap Sunglasses,,Keep the sun out no matter where you look. These sport sunglasses feature plastic frames and a sport wraparound style. International Shipping Prohibited.,,1,1,1,,2009-12-24 0:00:00,0
P000175315,,Product,0,1-31-299,0,-1,Dockers® Backmount Rimless Sunglasses,,Dockers offer the subtle look you prefer in these Backmount Rimless sunglasses. International Shipping Prohibited.,,1,1,1,,2009-12-24 0:00:00,0
P000175319,,Product,0,1-31-299,0,-1,Dockers® Brown Metal Oval Sport Sunglasses,,Keep the sun out no matter where you look with these sporty oval sunglasses. International Shipping Prohibited.,,1,1,1,,2009-12-24 0:00:00,0
P000175326,,Product,0,1-31-299,0,-1,Dockers® Brown Metal Pilot Sunglasses,,Brown pilot sunglasses for when you want another level of style. International Shipping Prohibited.,,1,1,1,,2009-10-08 0:00:00,0
P000175329,,Product,0,1-31-299,0,-1,Dockers® Gun Metal Pilot Sunglasses,,These classic metal sunglasses give you a stylish and updated look. International Shipping Prohibited.,,1,1,1,,2009-10-08 0:00:00,0
P000175331,,Product,0,1-31-299,0,-1,Dockers® Classic Metal Pilot Sunglasses,,These classic metal sunglasses give you a stylish and updated look. International Shipping Prohibited.,,1,1,1,,2009-12-24 0:00:00,0
P000182231,,Product,0,1-31-299,0,-1,Dockers® Rubber Sport Wrap Sunglasses,,Shield your eyes from the sun with these sunglasses by Dockers that feature rubber sport wrap lenses and 100% UV protection.  International Shipping Prohibited.,,1,1,1,,2007-12-27 0:00:00,0
P000183461,,Product,0,1-31-299,0,-1,Reel Legends® Mens Sport Wrap Sunglasses,,These sunglasses are perfect for a day of fishing with polarized lenses to eliminate glare.100% UV protection.,,1,1,1,,2009-02-19 0:00:00,0
P000202266,,Product,0,1-31-299,0,-1,Zoo York Black/Blue Sunglasses,,Zoo York sunglasses offer a classic style along with a black frame & purple/blue colored lenses.  UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202268,,Product,0,1-31-299,0,-1,Zoo York Sunglasses,,These Zoo York sunglasses offer a classic style along with yellow/orange colored lenses.  UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202272,,Product,0,1-31-299,0,-1,Zoo York Black/Navy Sunglasses,,These Zoo York sunglasses offer a classic style along with gradient lenses.  UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202273,,Product,0,1-31-299,0,-1,Zoo York Retro Plastic Rectangle Sunglasses,,Sunglasses by Zoo York features a retro look with wrap style plastic frames & offers UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202279,,Product,0,1-31-299,0,-1,Zoo York Plastic Rectangle Shield Sunglasses,,Sunglasses by Zoo York features wrap style plastic frames with metal hardware & Zoo York logo & offers UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202283,,Product,0,1-31-299,0,-1,Zoo York Plastic Aviator Sunglasses,,Zoo York sunglasses offer an aviator style with black to clear fade mirror lenses & the Zoo York logo on the arms of the sunglasses. UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202285,,Product,0,1-31-299,0,-1,Zoo York Wrapped Rectangle Sunglasses,,Sunglasses by Zoo York feature a plastic rectangle wrap design with metal hardware that has the Zoo York logo & colored mirror lenses.  UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202286,,Product,0,1-31-299,0,-1,Zoo York Wrapped Rectangle Plaid Sunglasses,,Sunglasses by Zoo York feature a plastic rectangle wrap design with metal hardware that has the Zoo York logo.  UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202289,,Product,0,1-31-299,0,-1,Zoo York Small Black Plastic Rectangle Sunglasses,,Sunglasses by Zoo York features rectangle shaped plastic black frames & metal hardware with the Zoo York logo.  UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202291,,Product,0,1-31-299,0,-1,Zoo York Small Plastic Rectangle Sunglasses,,Sunglasses by Zoo York features rectangle shaped plastic frames with smoke colored lenses.  UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202295,,Product,0,1-31-299,0,-1,Zoo York Plastic Oval Wrap Sunglasses,,Sunglasses by Zoo York features wrap style plastic frames with metal hardware & Zoo York logo & offers UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202297,,Product,0,1-31-299,0,-1,Zoo York Retangle Wrap Sunglasses,,Sunglasses by Zoo York features wrap style plastic frames with metal hardware & Zoo York logo & offers UV protection.,,1,1,1,,2012-01-12 0:00:00,0
P000202299,,Product,0,1-31-299,0,-1,Zoo York Oversized Shield Sunglasses,,Sunglasses by Zoo York features shield style plastic frames with the Zoo York logo & has mirrored lenses that offer UV protection.,,1,1,1,,2012-01-12 0:00:00,0
P000202300,,Product,0,1-31-299,0,-1,Zoo York Metal Aviator Red Sunglasses,,Zoo York sunglasses offer an aviator style with red lenses & the Zoo York logo on the earpiece. UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202301,,Product,0,1-31-299,0,-1,Zoo York Metal Aviator Orange Sunglasses,,Zoo York sunglasses offer an aviator style with orange lenses & the Zoo York logo on the earpiece. UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202303,,Product,0,1-31-299,0,-1,Zoo York Rectangle Logo Plaque Sunglasses,,Sunglasses by Zoo York features rectangle shaped smoke colored lenses & metal hardware with the Zoo York logo. UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202305,,Product,0,1-31-299,0,-1,Zoo York Metal Rectangle Logo Plaque Sunglasses,,Sunglasses by Zoo York features rectangle shaped lenses & metal hardware with the Zoo York logo.  UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202310,,Product,0,1-31-299,0,-1,Zoo York Semi-Rimless Rectangle Sunglasses,,Zoo York sunglasses offer a sleek look & will protect your eyes from the sun's harmful rays. Semi rimless metal design.  UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202312,,Product,0,1-31-299,0,-1,Zoo York Thick Metal Aviator Sunglasses,,Zoo York sunglasses offer an aviator style & the Zoo York logo on the earpiece. UV protection.,,1,1,1,,2011-09-08 0:00:00,0
P000202686,,Product,0,1-31-299,0,-1,Unionbay Plastic Sport Style Sunglasses,,Shield your eyes from the rays of the sun with these sunglasses by Unionbay sport-style sunglass.  Unionbay logo at the temple.  100% UV absorptive flash lenses.,,1,1,1,,2011-09-08 0:00:00,0
P000202692,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Silver & Blue Sunglasses,,Semi-rimless sunglasses by Unionbay feature a plastic & metal silvertone construction. The semi-rimless frame of these sunglasses has the Unionbay logo at the temples. 100% UV absorptive blue gradient lenses.,,1,1,1,,2011-09-08 0:00:00,0
P000202693,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Brown Metal Sunglasses,,"Sporty, yet sleek sunglasses by Unionbay. Semi-rimless frame with the Unionbay logo at the temples. 100% UV absorptive brown gradient lenses.",,1,1,1,,2011-09-08 0:00:00,0
P000202696,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Black Aviator Sunglasses,,Shield your eyes from the sun's harmful rays with these Unionbay semi-rimless aviator style sunglasses. Black frame with tortoise tips. Unionbay logo at the temples.  100% absorptive smoke gradient lenses.,,1,1,1,,2011-09-08 0:00:00,0
P000202697,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Brown Aviator Sunglasses,,Unionbay semi-rimless brown aviator sunglasses feature a Unionbay logo on the inside of the arm & 100% absorptive brown gradient lenses.  Adjustable nose pads & spring hinges.,,1,1,1,,2011-09-08 0:00:00,0
P000202834,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Silver Sport Sunglasses,,Protect your eyes from the sun's harmful rays with these Unionbay semi-rimless silvertone sport sunglasses.  Unionbay logo on the temples.  100% absorptive green tinted lenses.  Spring hinges & adjustable nose pads.,,1,1,1,,2011-09-08 0:00:00,0
P000202839,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Navy Blue Sport Sunglasses,,Shield your eyes from the sun's harmful rays with these Unionbay semi-rimless blue sport sunglasses.    Unionbay logo on the temples.  100% absorptive smoke gradient lenses.  Spring hinges & adjustable nose pads.,,1,1,1,,2011-09-08 0:00:00,0
P000202840,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Gunmetal Sport Sunglasses,,Shield your eyes from the sun's harmful rays with these Unionbay semi-rimless gunmetal grey sport sunglasses.   Unionbay logo on the temples.  100% absorptive smoke gradient lenses.  Spring hinges & adjustable nose pads.,,1,1,1,,2011-09-08 0:00:00,0
P000202841,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Silver Sport Sunglasses,,Unionbay sunglasses offer a semi-rimless silvertone metal sport inspired style.   Sunglasses feature the Unionbay logo on the detailed designed temples.  100% absorptive smoke gradient lenses.  Adjustable nose pads.,,1,1,1,,2011-09-08 0:00:00,0
P000202842,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Design Navy Sunglasses,,Shield your eyes from the sun's harmful rays with these Unionbay semi-rimless navy metal sport style sunglasses.    Unionbay logo at the detailed designed temples.  100% absorptive smoke gradient lenses.  Adjustable nose pads.,,1,1,1,,2011-09-08 0:00:00,0
P000202843,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Design Black Sunglasses,,Sport style semi-rimless Unionbay sunglasses.    Unionbay logo at the detailed designed temples.  100% absorptive green tinted lenses.  Adjustable nose pads.,,1,1,1,,2011-09-08 0:00:00,0
P000202845,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Goldtone Aviator Sunglasses,,Unionbay semi-rimless goldtone aviator sunglasses feature a Unionbay logo on the inside of the arm & 100% absorptive smoke flash lenses.  Adjustable nose pads & spring hinges.,,1,1,1,,2011-09-08 0:00:00,0
P000202847,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Silver Aviator Sunglasses,,Unionbay semi-rimless silver & blue aviator sunglasses feature a Unionbay logo on the inside of the arm & 100% absorptive blue gradient lenses.  Adjustable nose pads & spring hinges.,,1,1,1,,2011-09-08 0:00:00,0
P000202848,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Grey Aviator Sunglasses,,Unionbay semi-rimless gunmetal grey aviator sunglasses feature a Unionbay logo on the inside of the arm & 100% absorptive smoke gradient lenses.  Adjustable nose pads & spring hinges.,,1,1,1,,2011-09-08 0:00:00,0
P000202849,,Product,0,1-31-299,0,-1,Unionbay Metal Shield Brown Sunglasses,,"Unionbay shield-style metal sunglasses in brown feature the Unionbay logo at the temples, 100% absorptive brown gradient lenses & adjustable nose pads.",,1,1,1,,2011-09-08 0:00:00,0
P000202851,,Product,0,1-31-299,0,-1,Unionbay Metal Shield Gunmetal Sunglasses,,Shield your eyes from the sun's harmful rays with these Unionbay gunmetal colored shield style sunglasses.  Unionbay logo at the temples.  100% absorptive smoke to blue gradient lenses.  Adjustable nose pads.,,1,1,1,,2011-09-08 0:00:00,0
P000202852,,Product,0,1-31-299,0,-1,Unionbay Metal Shield Silver Sunglasses,,"Unionbay shield-style metal sunglasses in silver feature the Unionbay logo at the temples, 100% absorptive smoke gradient lenses & adjustable nose pads.",,1,1,1,,2011-09-08 0:00:00,0
P000207142,,Product,0,1-31-299,0,-1,Dockers® Shield Sunglasses,,Shield your eyes from the sun with these sunglasses by Dockers that feature wrap style lenses and 100% UV protection.  International Shipping Prohibited.,,1,1,1,,2011-09-01 0:00:00,0
P000207143,,Product,0,1-31-299,0,-1,Dockers® Large Metal Aviator Sunglasses,,Protect your eyes from the sun's harsh rays with these Dockers aviator-style sunglasses. 100% UV protection.  International Shipping Prohibited.,,1,1,1,,2011-09-01 0:00:00,0
P000207153,,Product,0,1-31-299,0,-1,Dockers® Plastic Rectangle Wrap Sunglasses,,These Dockers plastic sunglasses feature a rectangle wrap around style with metal treatments. International Shipping Prohibited.,,1,1,1,,2011-09-01 0:00:00,0
P000207172,,Product,0,1-31-299,0,-1,Reel Legendsl Semi-Rimless Sunglasses,,"Protect your eyes from the sun's harmful rays with these sunglasses that eliminate glare with polarized lenses by Reel Legends! Perfect for a day of fishing, these sunglasses feature plastic arms, are semi-rimless and offer100% UV protection.",,1,1,1,,2009-10-08 0:00:00,0
P000207175,,Product,0,1-31-299,0,-1,Reel Legends Metal Pilot Polarized Sunglasses,,Polarized pilot inspired sunglasses by Reel Legends. These sunglasses feature a double bridge & flat top present with a metal construction for durability.,,1,1,1,,2009-02-19 0:00:00,0
P000207184,,Product,0,1-31-299,0,-1,Reel Legends Rimless Rectangle Sunglasses,,"Protect your eyes from the sun with this pair of Reel Legends sunglasses. Sunglasses feature metal arms, are rimless, with polarized lenses to eliminate glare and offer 100% UV protection.",,1,1,1,,2009-02-19 0:00:00,0
P000208903,,Product,0,1-31-299,0,-1,Unionbay Smoke Sunglasses,,Unionbay plastic frame sunglasses feature the Unionbay logo at the temples & have 100% absorptive smoke gradient lenses.,,1,1,1,,2012-01-19 0:00:00,0
P000208905,,Product,0,1-31-299,0,-1,Unionbay Wrap Style Logo Sunglasses,,"Unionbay wrap-style plastic sunglasses feature the Unionbay logo at the temples, 100% absorptive gradient brown lenses.",,1,1,1,,2012-01-19 0:00:00,0
P000208908,,Product,0,1-31-299,0,-1,Unionbay Semi-Rimless Metal Frame Logo Sunglasses,,Unionbay semi-rimless metal frame sunglasses feature the Unionbay logo at the temples on the plastic arms & have 100% absorptive gradient blue lenses.,,1,1,1,,2012-01-19 0:00:00,0
P000208910,,Product,0,1-31-299,0,-1,Unionbay Blue Sunglasses,,Unionbay plastic frame sunglasses feature the Unionbay logo at the temples & have 100% absorptive gradient blue lenses.,,1,1,1,,2012-01-19 0:00:00,0
P000208916,,Product,0,1-31-299,0,-1,Unionbay Silver Aviator Sunglasses,,Unionbay plastic frame sunglasses feature the Unionbay logo & have 100% absorptive smoke gradient lenses.,,1,1,1,,2012-01-19 0:00:00,0
P000208918,,Product,0,1-31-299,0,-1,Unionbay Aviator Sunglasses,,Unionbay aviator sunglasses feature a Unionbay logo on the inside of the arm & have 100% absorptive blue gradient lenses.  Adjustable nose pads & spring hinges.,,1,1,1,,2012-01-19 0:00:00,0
P000210871,,Product,0,1-31-299,0,-1,Reel Legends Mens Sport Wrap Polarized Sunglasses,,These sunglasses by Reel Legends are perfect for a day of fishing or being near the water with polarized lenses to eliminate glare. 100% UV protection.,,1,1,1,,2009-02-19 0:00:00,0
P000217155,,Product,0,1-31-299,0,-1,Reel Legendsl Bottle Opener Sunglasses,,Protect your eyes from the sun's harmful rays with these sunglasses that eliminate glare with polarized lenses by Reel Legends! These sunglasses offer 100% UV protection & feature plastic arms with a bottle opener.,,1,1,1,,2012-03-29 0:00:00,0
