CatentryPartNumber,Price,CurrencyCode,StartDate,EndDate,Precedence,MinimumQuantity
0093389797,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389803,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389816,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389828,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389830,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389843,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389855,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389867,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389870,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389882,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389894,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389900,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389913,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389925,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389937,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389940,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389952,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389964,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389977,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389989,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389991,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093390000,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093390013,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093390025,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423241,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423253,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423265,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423278,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423280,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423292,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423308,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423311,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423323,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423335,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423348,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423350,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423623,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423635,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423648,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423650,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423662,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093423675,24,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462241,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462253,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462265,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462278,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462280,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462292,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462308,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462311,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462323,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462335,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462348,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093462375,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093492480,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093492492,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093492508,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093492511,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093492523,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093492535,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501435,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501448,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501450,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501462,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501475,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501487,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501505,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501518,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501520,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501532,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501545,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501557,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501596,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501602,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501615,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501627,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501639,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093501642,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502410,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502422,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502434,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502447,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502459,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502461,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502517,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502529,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502556,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502568,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502571,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502583,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502722,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502734,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502747,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093502759,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503119,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503133,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503216,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503228,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503230,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503243,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503255,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503267,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503300,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503313,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503913,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503925,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503937,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503940,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503952,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503964,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503977,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503989,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093503991,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504008,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504011,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504023,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504035,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504048,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504050,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504062,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504075,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504087,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504215,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504239,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504242,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504254,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504266,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504281,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504309,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504312,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504324,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504336,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093504554,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093609680,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093609692,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093609707,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093609710,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093609722,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093609734,26.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951229,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951229,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951231,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951231,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951244,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951244,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951256,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951256,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951271,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951271,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951283,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951283,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951295,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951295,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951301,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951301,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951314,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951314,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951326,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951326,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951338,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951338,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093951341,12.99,USD,2012-07-05 00:01:00.000,2012-07-18 23:59:00.000,999,1
0093951341,14.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952352,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952364,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952377,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952389,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952391,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952419,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952421,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952433,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952446,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952458,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952473,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952485,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952497,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952503,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093952516,19.99,USD,2012-07-08 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093058412,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093058573,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093058585,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093059942,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060124,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060136,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060190,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060219,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060221,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060233,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060246,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060260,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060285,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060316,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060370,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060616,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093060667,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093096725,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093096789,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093096810,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093096859,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093096898,13,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093097367,15,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385752,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385752,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385777,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385777,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385789,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385789,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385791,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385791,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385807,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385807,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385810,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385810,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385822,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385822,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385834,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385834,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385847,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385847,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385861,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385861,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385874,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385874,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385886,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385886,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385917,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385917,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385929,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385929,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385931,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385931,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385968,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385968,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385971,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385971,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385983,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385983,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093385995,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093385995,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093386002,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093386002,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093386015,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093386015,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093386027,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093386027,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389337,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389337,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389340,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389340,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389352,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389352,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389364,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389364,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389377,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389377,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389389,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389389,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389391,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389391,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389406,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389406,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389419,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389419,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389421,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389421,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389433,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389433,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389446,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389446,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389458,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389458,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389460,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389460,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389473,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389473,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389497,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389497,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389503,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389503,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389516,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389516,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389528,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389528,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389543,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389543,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389555,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389555,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389567,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389567,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389570,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389570,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389582,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389582,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389594,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389594,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389600,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389600,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389773,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389773,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389785,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389785,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389797,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389797,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
0093389803,24.99,USD,2012-07-12 00:01:00.000,2012-07-14 23:59:00.000,999,1
0093389803,24.99,USD,2012-07-15 00:01:00.000,2012-07-21 23:59:00.000,999,1
