Id,FieldTypeId,CategoryId,FieldGroupId,Name,Description,Position,IsFilter,IsRequired,IsOnProductDetails,IsStockKeepingUnit,IsWizard,IsActive,IsTopMenuLinkActive,DefaultValue
,1,9,27,PageCodeSIN10A08,PageCodeSIN10A08,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN23C03,PageCodeSIN23C03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSUN12A13,PageCodeSUN12A13,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSUN12C13,PageCodeSUN12C13,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN14A02,PageCodeSIN14A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN44A02,PageCodeSIN44A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN02A07,PageCodeSIN02A07,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN35A02,PageCodeSIN35A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeFIN51A04,PageCodeFIN51A04,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN03A01,PageCodeSIN03A01,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN05A03,PageCodeSIN05A03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN11A02,PageCodeSIN11A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN19A04,PageCodeSIN19A04,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN23A02,PageCodeSIN23A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeFIN52A08,PageCodeFIN52A08,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN07A08,PageCodeSIN07A08,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN21A04,PageCodeSIN21A04,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeDDM02A10,PageCodeDDM02A10,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeSIN37A02,PageCodeSIN37A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeFIN45A03,PageCodeFIN45A03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN08A03,PageCodeSIN08A03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN10A24,PageCodeSIN10A24,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN23C06,PageCodeSIN23C06,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN37A01,PageCodeSIN37A01,0,false,false,false,false,false,true,false,
,1,6,27,PageCodeSIN39C03,PageCodeSIN39C03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN18A02,PageCodeSIN18A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN37C03,PageCodeSIN37C03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN50A03,PageCodeSIN50A03,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeFIN54A03,PageCodeFIN54A03,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSIN23C16,PageCodeSIN23C16,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN12A02,PageCodeSIN12A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN45C02,PageCodeSIN45C02,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSUN12A21,PageCodeSUN12A21,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeFIN53A02,PageCodeFIN53A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN01A03,PageCodeSIN01A03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN19A05,PageCodeSIN19A05,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSUN12A06,PageCodeSUN12A06,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSUN12C06,PageCodeSUN12C06,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN30A01,PageCodeSIN30A01,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN26A02,PageCodeSIN26A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeFIN52A02,PageCodeFIN52A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN01A12,PageCodeSIN01A12,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN06A02,PageCodeSIN06A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN27A01,PageCodeSIN27A01,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN42A03,PageCodeSIN42A03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN53A02,PageCodeSIN53A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeFIN44A03,PageCodeFIN44A03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN35A03,PageCodeSIN35A03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN45C03,PageCodeSIN45C03,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN33A02,PageCodeSIN33A02,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSIN13A15,PageCodeSIN13A15,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSUN12A01,PageCodeSUN12A01,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSIN08C15,PageCodeSIN08C15,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSIN27A11,PageCodeSIN27A11,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN09A01,PageCodeSIN09A01,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN27A05,PageCodeSIN27A05,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN09A03,PageCodeSIN09A03,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN26A01,PageCodeSIN26A01,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN08A01,PageCodeSIN08A01,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN35A03,PageCodeSIN35A03,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN08C07,PageCodeSIN08C07,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeBTS05A14,PageCodeBTS05A14,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeBTS08A10,PageCodeBTS08A10,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN06A03,PageCodeSIN06A03,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN44A02,PageCodeSIN44A02,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN48A04,PageCodeSIN48A04,0,false,false,false,false,false,true,false,
,1,11,27,PageCodeSIN49A01,PageCodeSIN49A01,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN24A02,PageCodeSIN24A02,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN33A01,PageCodeSIN33A01,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN31A04,PageCodeSIN31A04,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN29A04,PageCodeSIN29A04,0,false,false,false,false,false,true,false,
,1,9,27,PageCodeSIN27A03,PageCodeSIN27A03,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSUN12C21,PageCodeSUN12C21,0,false,false,false,false,false,true,false,
,1,3,27,PageCodeSIN21A09,PageCodeSIN21A09,0,false,false,false,false,false,true,false,
