skuId,markup,listPrice,basePrice,costPrice
327,,40.0,40.0,40.0
2894,,40.0,40.0,40.0
489,,40.0,40.0,40.0
994,,40.0,40.0,40.0
1904,,40.0,40.0,40.0
2225,,40.0,40.0,40.0
425,,40.0,40.0,40.0
1194,,40.0,40.0,40.0
708,,40.0,40.0,40.0
407,,40.0,40.0,40.0
1555,,40.0,40.0,40.0
2066,,40.0,40.0,40.0
1847,,40.0,40.0,40.0
698,,40.0,40.0,40.0
3100,,40.0,40.0,40.0
1486,,40.0,40.0,40.0
626,,40.0,40.0,40.0
2023,,49.0,49.0,49.0
2556,,49.0,49.0,49.0
3116,,49.0,49.0,49.0
2705,,49.0,49.0,49.0
2816,,49.0,49.0,49.0
1243,,49.0,49.0,49.0
2310,,49.0,49.0,49.0
2,,49.0,49.0,49.0
1032,,49.0,49.0,49.0
1451,,49.0,49.0,49.0
2200,,49.0,49.0,49.0
2613,,49.0,49.0,49.0
646,,49.0,49.0,49.0
167,,49.0,49.0,49.0
220,,49.0,49.0,49.0
3076,,49.0,49.0,49.0
2159,,49.0,49.0,49.0
2677,,49.0,49.0,49.0
2666,,49.0,49.0,49.0
3098,,49.0,49.0,49.0
2374,,49.0,49.0,49.0
2419,,40.0,40.0,40.0
2608,,40.0,40.0,40.0
1462,,40.0,40.0,40.0
193,,40.0,40.0,40.0
1607,,40.0,40.0,40.0
2314,,40.0,40.0,40.0
122,,40.0,40.0,40.0
1912,,40.0,40.0,40.0
258,,40.0,40.0,40.0
2000,,40.0,40.0,40.0
1028,,40.0,40.0,40.0
1705,,40.0,40.0,40.0
1568,,40.0,40.0,40.0
46,,40.0,40.0,40.0
1695,,40.0,40.0,40.0
1748,,40.0,40.0,40.0
790,,40.0,40.0,40.0
1281,,40.0,40.0,40.0
916,,40.0,40.0,40.0
1517,,40.0,40.0,40.0
75,,44.0,44.0,44.0
2909,,16.8,16.8,16.8
1561,,49.5,49.5,49.5
2886,,44.0,44.0,44.0
128,,44.0,44.0,44.0
976,,12.99,12.99,12.99
976,,14.99,14.99,14.99
1755,,12.99,12.99,12.99
1755,,14.99,14.99,14.99
481,,12.99,12.99,12.99
481,,14.99,14.99,14.99
2691,,12.99,12.99,12.99
2691,,14.99,14.99,14.99
1454,,12.99,12.99,12.99
1454,,14.99,14.99,14.99
142,,12.99,12.99,12.99
142,,14.99,14.99,14.99
1069,,12.99,12.99,12.99
1069,,14.99,14.99,14.99
1998,,12.99,12.99,12.99
1998,,14.99,14.99,14.99
575,,12.99,12.99,12.99
575,,14.99,14.99,14.99
3039,,12.99,12.99,12.99
3039,,14.99,14.99,14.99
2767,,12.99,12.99,12.99
2767,,14.99,14.99,14.99
584,,12.99,12.99,12.99
584,,14.99,14.99,14.99
2576,,28.0,28.0,28.0
2248,,28.0,28.0,28.0
1765,,28.0,28.0,28.0
1003,,28.0,28.0,28.0
1977,,28.0,28.0,28.0
945,,28.0,28.0,28.0
1256,,28.0,28.0,28.0
2629,,28.0,28.0,28.0
2362,,28.0,28.0,28.0
2203,,17.99,17.99,17.99
1100,,17.99,17.99,17.99
1349,,17.99,17.99,17.99
347,,17.99,17.99,17.99
2663,,17.99,17.99,17.99
1311,,17.99,17.99,17.99
313,,17.99,17.99,17.99
2029,,17.99,17.99,17.99
310,,17.99,17.99,17.99
317,,17.99,17.99,17.99
1914,,17.99,17.99,17.99
2393,,17.99,17.99,17.99
35,,17.99,17.99,17.99
750,,17.99,17.99,17.99
1236,,17.99,17.99,17.99
280,,17.99,17.99,17.99
143,,17.99,17.99,17.99
2567,,17.99,17.99,17.99
563,,17.99,17.99,17.99
1112,,17.99,17.99,17.99
1667,,17.99,17.99,17.99
1355,,17.99,17.99,17.99
250,,17.99,17.99,17.99
1630,,17.99,17.99,17.99
1518,,17.99,17.99,17.99
2059,,17.99,17.99,17.99
1932,,17.99,17.99,17.99
520,,17.99,17.99,17.99
1505,,17.99,17.99,17.99
1210,,17.99,17.99,17.99
2279,,17.99,17.99,17.99
2289,,17.99,17.99,17.99
1193,,17.99,17.99,17.99
1204,,17.99,17.99,17.99
685,,17.99,17.99,17.99
1413,,17.99,17.99,17.99
53,,17.99,17.99,17.99
999,,17.99,17.99,17.99
112,,17.99,17.99,17.99
2468,,17.99,17.99,17.99
1636,,17.99,17.99,17.99
390,,17.99,17.99,17.99
1135,,17.99,17.99,17.99
23,,17.99,17.99,17.99
1515,,17.99,17.99,17.99
1763,,17.99,17.99,17.99
2338,,17.99,17.99,17.99
28,,17.99,17.99,17.99
579,,17.99,17.99,17.99
1196,,17.99,17.99,17.99
2436,,12.99,12.99,12.99
2436,,14.99,14.99,14.99
927,,12.99,12.99,12.99
927,,14.99,14.99,14.99
958,,12.99,12.99,12.99
958,,14.99,14.99,14.99
1773,,12.99,12.99,12.99
1773,,14.99,14.99,14.99
478,,12.99,12.99,12.99
478,,14.99,14.99,14.99
2587,,12.99,12.99,12.99
2587,,14.99,14.99,14.99
813,,28.0,28.0,28.0
1177,,28.0,28.0,28.0
2412,,24.99,24.99,24.99
780,,24.99,24.99,24.99
329,,24.99,24.99,24.99
1666,,24.99,24.99,24.99
2875,,24.99,24.99,24.99
1224,,24.99,24.99,24.99
2280,,24.99,24.99,24.99
2474,,24.99,24.99,24.99
1235,,24.99,24.99,24.99
1035,,24.99,24.99,24.99
1468,,24.99,24.99,24.99
315,,24.99,24.99,24.99
2245,,24.99,24.99,24.99
1834,,24.99,24.99,24.99
2846,,24.99,24.99,24.99
384,,24.99,24.99,24.99
2330,,24.99,24.99,24.99
844,,24.99,24.99,24.99
1727,,24.99,24.99,24.99
1822,,24.99,24.99,24.99
1238,,34.99,34.99,34.99
2788,,34.99,34.99,34.99
475,,34.99,34.99,34.99
1938,,34.99,34.99,34.99
2385,,34.99,34.99,34.99
2420,,34.99,34.99,34.99
307,,34.99,34.99,34.99
969,,34.99,34.99,34.99
3161,,34.99,34.99,34.99
1502,,34.99,34.99,34.99
2327,,34.99,34.99,34.99
2361,,34.99,34.99,34.99
2942,,34.99,34.99,34.99
681,,34.99,34.99,34.99
2912,,34.99,34.99,34.99
365,,34.99,34.99,34.99
1104,,34.99,34.99,34.99
749,,34.99,34.99,34.99
457,,34.99,34.99,34.99
3144,,34.99,34.99,34.99
206,,34.99,34.99,34.99
3201,,34.99,34.99,34.99
718,,34.99,34.99,34.99
710,,34.99,34.99,34.99
297,,34.99,34.99,34.99
918,,34.99,34.99,34.99
1657,,34.99,34.99,34.99
61,,34.99,34.99,34.99
1775,,34.99,34.99,34.99
1324,,34.99,34.99,34.99
660,,34.99,34.99,34.99
1903,,34.99,34.99,34.99
345,,34.99,34.99,34.99
465,,34.99,34.99,34.99
2674,,34.99,34.99,34.99
2430,,34.99,34.99,34.99
2025,,34.99,34.99,34.99
1049,,34.99,34.99,34.99
212,,34.99,34.99,34.99
2737,,12.99,12.99,12.99
2737,,14.99,14.99,14.99
567,,12.99,12.99,12.99
567,,14.99,14.99,14.99
801,,12.99,12.99,12.99
801,,14.99,14.99,14.99
1803,,12.99,12.99,12.99
1803,,14.99,14.99,14.99
2006,,12.99,12.99,12.99
2006,,14.99,14.99,14.99
967,,12.99,12.99,12.99
967,,14.99,14.99,14.99
889,,12.99,12.99,12.99
889,,14.99,14.99,14.99
234,,12.99,12.99,12.99
234,,14.99,14.99,14.99
1778,,12.99,12.99,12.99
1778,,14.99,14.99,14.99
2514,,12.99,12.99,12.99
2514,,14.99,14.99,14.99
892,,12.99,12.99,12.99
892,,14.99,14.99,14.99
2008,,12.99,12.99,12.99
2008,,14.99,14.99,14.99
2670,,12.99,12.99,12.99
2670,,14.99,14.99,14.99
1493,,12.99,12.99,12.99
1493,,14.99,14.99,14.99
1253,,12.99,12.99,12.99
1253,,14.99,14.99,14.99
1192,,12.99,12.99,12.99
1192,,14.99,14.99,14.99
1714,,12.99,12.99,12.99
1714,,14.99,14.99,14.99
2130,,12.99,12.99,12.99
2130,,14.99,14.99,14.99
3198,,13.0,13.0,13.0
936,,13.0,13.0,13.0
2919,,13.0,13.0,13.0
2746,,13.0,13.0,13.0
1198,,13.0,13.0,13.0
1245,,13.0,13.0,13.0
2054,,13.0,13.0,13.0
885,,13.0,13.0,13.0
574,,13.0,13.0,13.0
1138,,13.0,13.0,13.0
1467,,13.0,13.0,13.0
2042,,13.0,13.0,13.0
1899,,13.0,13.0,13.0
825,,13.0,13.0,13.0
1215,,13.0,13.0,13.0
1479,,13.0,13.0,13.0
1080,,13.0,13.0,13.0
754,,30.0,30.0,30.0
2363,,30.0,30.0,30.0
2502,,30.0,30.0,30.0
2822,,30.0,30.0,30.0
3094,,30.0,30.0,30.0
431,,30.0,30.0,30.0
111,,30.0,30.0,30.0
2252,,30.0,30.0,30.0
891,,30.0,30.0,30.0
1447,,30.0,30.0,30.0
51,,30.0,30.0,30.0
2611,,30.0,30.0,30.0
665,,30.0,30.0,30.0
3140,,30.0,30.0,30.0
1062,,30.0,30.0,30.0
1217,,30.0,30.0,30.0
580,,30.0,30.0,30.0
589,,13.0,13.0,13.0
49,,13.0,13.0,13.0
87,,13.0,13.0,13.0
2549,,13.0,13.0,13.0
161,,13.0,13.0,13.0
279,,13.0,13.0,13.0
1187,,13.0,13.0,13.0
3027,,13.0,13.0,13.0
1083,,13.0,13.0,13.0
360,,13.0,13.0,13.0
1030,,13.0,13.0,13.0
318,,13.0,13.0,13.0
2160,,13.0,13.0,13.0
3166,,13.0,13.0,13.0
730,,13.0,13.0,13.0
2254,,13.0,13.0,13.0
2033,,13.0,13.0,13.0
59,,13.0,13.0,13.0
3023,,13.0,13.0,13.0
912,,13.0,13.0,13.0
2317,,13.0,13.0,13.0
2237,,13.0,13.0,13.0
1318,,15.0,15.0,15.0
2204,,26.99,26.99,26.99
1332,,26.99,26.99,26.99
2618,,26.99,26.99,26.99
2504,,26.99,26.99,26.99
1114,,26.99,26.99,26.99
1364,,26.99,26.99,26.99
2315,,26.99,26.99,26.99
3159,,26.99,26.99,26.99
2916,,26.99,26.99,26.99
2922,,26.99,26.99,26.99
1770,,26.99,26.99,26.99
2563,,26.99,26.99,26.99
1366,,26.99,26.99,26.99
622,,26.99,26.99,26.99
2793,,26.99,26.99,26.99
849,,26.99,26.99,26.99
1336,,26.99,26.99,26.99
2312,,26.99,26.99,26.99
2992,,26.99,26.99,26.99
194,,26.99,26.99,26.99
593,,26.99,26.99,26.99
3128,,26.99,26.99,26.99
2885,,26.99,26.99,26.99
2470,,26.99,26.99,26.99
2558,,26.99,26.99,26.99
684,,26.99,26.99,26.99
2472,,26.99,26.99,26.99
1740,,26.99,26.99,26.99
3065,,26.99,26.99,26.99
2664,,26.99,26.99,26.99
1209,,26.99,26.99,26.99
78,,26.99,26.99,26.99
2431,,26.99,26.99,26.99
1250,,26.99,26.99,26.99
45,,26.99,26.99,26.99
3084,,26.99,26.99,26.99
1930,,26.99,26.99,26.99
2627,,26.99,26.99,26.99
2447,,26.99,26.99,26.99
208,,26.99,26.99,26.99
2582,,26.99,26.99,26.99
1918,,26.99,26.99,26.99
950,,26.99,26.99,26.99
904,,26.99,26.99,26.99
1425,,26.99,26.99,26.99
195,,26.99,26.99,26.99
2421,,26.99,26.99,26.99
426,,26.99,26.99,26.99
305,,26.99,26.99,26.99
2959,,26.99,26.99,26.99
1713,,26.99,26.99,26.99
1737,,26.99,26.99,26.99
2517,,26.99,26.99,26.99
1805,,26.99,26.99,26.99
2266,,26.99,26.99,26.99
1393,,26.99,26.99,26.99
2637,,26.99,26.99,26.99
2191,,26.99,26.99,26.99
3060,,26.99,26.99,26.99
864,,26.99,26.99,26.99
3006,,26.99,26.99,26.99
983,,26.99,26.99,26.99
237,,26.99,26.99,26.99
1989,,26.99,26.99,26.99
157,,26.99,26.99,26.99
2752,,26.99,26.99,26.99
1520,,26.99,26.99,26.99
209,,26.99,26.99,26.99
668,,26.99,26.99,26.99
2060,,26.99,26.99,26.99
2566,,26.99,26.99,26.99
597,,26.99,26.99,26.99
1134,,26.99,26.99,26.99
33,,26.99,26.99,26.99
100,,24.0,24.0,24.0
1806,,24.0,24.0,24.0
1524,,24.0,24.0,24.0
2278,,24.0,24.0,24.0
496,,24.0,24.0,24.0
2725,,24.0,24.0,24.0
1620,,24.0,24.0,24.0
3034,,24.0,24.0,24.0
417,,24.0,24.0,24.0
959,,24.0,24.0,24.0
1303,,24.0,24.0,24.0
2503,,24.0,24.0,24.0
2342,,24.0,24.0,24.0
1498,,24.0,24.0,24.0
2322,,24.0,24.0,24.0
1284,,24.0,24.0,24.0
2606,,24.0,24.0,24.0
913,,24.0,24.0,24.0
2376,,26.99,26.99,26.99
2581,,26.99,26.99,26.99
2812,,26.99,26.99,26.99
712,,26.99,26.99,26.99
2077,,26.99,26.99,26.99
3113,,26.99,26.99,26.99
1854,,26.99,26.99,26.99
3217,,26.99,26.99,26.99
1029,,26.99,26.99,26.99
549,,26.99,26.99,26.99
2802,,26.99,26.99,26.99
1168,,26.99,26.99,26.99
1500,,26.99,26.99,26.99
686,,26.99,26.99,26.99
2276,,26.99,26.99,26.99
2696,,26.99,26.99,26.99
1860,,26.99,26.99,26.99
1295,,26.99,26.99,26.99
3185,,26.99,26.99,26.99
149,,26.99,26.99,26.99
1222,,26.99,26.99,26.99
2232,,26.99,26.99,26.99
107,,26.99,26.99,26.99
127,,26.99,26.99,26.99
2143,,26.99,26.99,26.99
1259,,26.99,26.99,26.99
2814,,26.99,26.99,26.99
2348,,26.99,26.99,26.99
899,,26.99,26.99,26.99
1225,,26.99,26.99,26.99
200,,26.99,26.99,26.99
2996,,26.99,26.99,26.99
1345,,26.99,26.99,26.99
2003,,26.99,26.99,26.99
255,,26.99,26.99,26.99
418,,26.99,26.99,26.99
2457,,26.99,26.99,26.99
169,,26.99,26.99,26.99
618,,26.99,26.99,26.99
2172,,26.99,26.99,26.99
1991,,26.99,26.99,26.99
2661,,26.99,26.99,26.99
1999,,26.99,26.99,26.99
3093,,26.99,26.99,26.99
2933,,26.99,26.99,26.99
213,,26.99,26.99,26.99
2989,,26.99,26.99,26.99
1588,,26.99,26.99,26.99
1488,,26.99,26.99,26.99
3045,,26.99,26.99,26.99
1075,,26.99,26.99,26.99
2954,,26.99,26.99,26.99
611,,26.99,26.99,26.99
203,,26.99,26.99,26.99
2477,,26.99,26.99,26.99
1444,,26.99,26.99,26.99
444,,26.99,26.99,26.99
374,,26.99,26.99,26.99
3213,,26.99,26.99,26.99
1979,,26.99,26.99,26.99
3135,,26.99,26.99,26.99
3150,,26.99,26.99,26.99
3050,,26.99,26.99,26.99
3096,,26.99,26.99,26.99
3031,,26.99,26.99,26.99
1617,,26.99,26.99,26.99
1085,,26.99,26.99,26.99
3122,,26.99,26.99,26.99
2656,,26.99,26.99,26.99
798,,26.99,26.99,26.99
2288,,26.99,26.99,26.99
1442,,26.99,26.99,26.99
2152,,26.99,26.99,26.99
334,,26.99,26.99,26.99
1362,,26.99,26.99,26.99
2202,,26.99,26.99,26.99
1107,,26.99,26.99,26.99
356,,26.99,26.99,26.99
3058,,26.99,26.99,26.99
125,,26.99,26.99,26.99
1460,,26.99,26.99,26.99
2619,,26.99,26.99,26.99
1613,,26.99,26.99,26.99
851,,26.99,26.99,26.99
1312,,26.99,26.99,26.99
2425,,26.99,26.99,26.99
557,,26.99,26.99,26.99
3210,,26.99,26.99,26.99
772,,26.99,26.99,26.99
515,,26.99,26.99,26.99
2997,,26.99,26.99,26.99
2861,,26.99,26.99,26.99
109,,26.99,26.99,26.99
1564,,26.99,26.99,26.99
2145,,26.99,26.99,26.99
2227,,26.99,26.99,26.99
1880,,26.99,26.99,26.99
1282,,12.99,12.99,12.99
1282,,14.99,14.99,14.99
113,,12.99,12.99,12.99
113,,14.99,14.99,14.99
2704,,12.99,12.99,12.99
2704,,14.99,14.99,14.99
2589,,12.99,12.99,12.99
2589,,14.99,14.99,14.99
1530,,12.99,12.99,12.99
1530,,14.99,14.99,14.99
1331,,12.99,12.99,12.99
1331,,14.99,14.99,14.99
1174,,12.99,12.99,12.99
1174,,14.99,14.99,14.99
1659,,12.99,12.99,12.99
1659,,14.99,14.99,14.99
1042,,12.99,12.99,12.99
1042,,14.99,14.99,14.99
1273,,12.99,12.99,12.99
1273,,14.99,14.99,14.99
2762,,12.99,12.99,12.99
2762,,14.99,14.99,14.99
392,,12.99,12.99,12.99
392,,14.99,14.99,14.99
853,,19.99,19.99,19.99
1641,,19.99,19.99,19.99
136,,19.99,19.99,19.99
2845,,19.99,19.99,19.99
2099,,19.99,19.99,19.99
21,,19.99,19.99,19.99
2400,,19.99,19.99,19.99
1458,,19.99,19.99,19.99
405,,19.99,19.99,19.99
785,,19.99,19.99,19.99
1546,,19.99,19.99,19.99
777,,19.99,19.99,19.99
1056,,19.99,19.99,19.99
1631,,19.99,19.99,19.99
1901,,19.99,19.99,19.99
589,,13.0,13.0,13.0
49,,13.0,13.0,13.0
87,,13.0,13.0,13.0
2549,,13.0,13.0,13.0
161,,13.0,13.0,13.0
279,,13.0,13.0,13.0
1187,,13.0,13.0,13.0
3027,,13.0,13.0,13.0
1083,,13.0,13.0,13.0
360,,13.0,13.0,13.0
1030,,13.0,13.0,13.0
318,,13.0,13.0,13.0
2160,,13.0,13.0,13.0
3166,,13.0,13.0,13.0
730,,13.0,13.0,13.0
2254,,13.0,13.0,13.0
2033,,13.0,13.0,13.0
59,,13.0,13.0,13.0
3023,,13.0,13.0,13.0
912,,13.0,13.0,13.0
2317,,13.0,13.0,13.0
2237,,13.0,13.0,13.0
1318,,15.0,15.0,15.0
2204,,24.99,24.99,24.99
2204,,24.99,24.99,24.99
1332,,24.99,24.99,24.99
1332,,24.99,24.99,24.99
2618,,24.99,24.99,24.99
2618,,24.99,24.99,24.99
2504,,24.99,24.99,24.99
2504,,24.99,24.99,24.99
1114,,24.99,24.99,24.99
1114,,24.99,24.99,24.99
1364,,24.99,24.99,24.99
1364,,24.99,24.99,24.99
2315,,24.99,24.99,24.99
2315,,24.99,24.99,24.99
3159,,24.99,24.99,24.99
3159,,24.99,24.99,24.99
2916,,24.99,24.99,24.99
2916,,24.99,24.99,24.99
2922,,24.99,24.99,24.99
2922,,24.99,24.99,24.99
1770,,24.99,24.99,24.99
1770,,24.99,24.99,24.99
2563,,24.99,24.99,24.99
2563,,24.99,24.99,24.99
1366,,24.99,24.99,24.99
1366,,24.99,24.99,24.99
622,,24.99,24.99,24.99
622,,24.99,24.99,24.99
2793,,24.99,24.99,24.99
2793,,24.99,24.99,24.99
849,,24.99,24.99,24.99
849,,24.99,24.99,24.99
1336,,24.99,24.99,24.99
1336,,24.99,24.99,24.99
2312,,24.99,24.99,24.99
2312,,24.99,24.99,24.99
2992,,24.99,24.99,24.99
2992,,24.99,24.99,24.99
194,,24.99,24.99,24.99
194,,24.99,24.99,24.99
593,,24.99,24.99,24.99
593,,24.99,24.99,24.99
3128,,24.99,24.99,24.99
3128,,24.99,24.99,24.99
2885,,24.99,24.99,24.99
2885,,24.99,24.99,24.99
2470,,24.99,24.99,24.99
2470,,24.99,24.99,24.99
2558,,24.99,24.99,24.99
2558,,24.99,24.99,24.99
684,,24.99,24.99,24.99
684,,24.99,24.99,24.99
2472,,24.99,24.99,24.99
2472,,24.99,24.99,24.99
1740,,24.99,24.99,24.99
1740,,24.99,24.99,24.99
3065,,24.99,24.99,24.99
3065,,24.99,24.99,24.99
2664,,24.99,24.99,24.99
2664,,24.99,24.99,24.99
1209,,24.99,24.99,24.99
1209,,24.99,24.99,24.99
78,,24.99,24.99,24.99
78,,24.99,24.99,24.99
2431,,24.99,24.99,24.99
2431,,24.99,24.99,24.99
1250,,24.99,24.99,24.99
1250,,24.99,24.99,24.99
45,,24.99,24.99,24.99
45,,24.99,24.99,24.99
3084,,24.99,24.99,24.99
3084,,24.99,24.99,24.99
1930,,24.99,24.99,24.99
1930,,24.99,24.99,24.99
2627,,24.99,24.99,24.99
2627,,24.99,24.99,24.99
2447,,24.99,24.99,24.99
2447,,24.99,24.99,24.99
208,,24.99,24.99,24.99
208,,24.99,24.99,24.99
2582,,24.99,24.99,24.99
2582,,24.99,24.99,24.99
1918,,24.99,24.99,24.99
1918,,24.99,24.99,24.99
950,,24.99,24.99,24.99
950,,24.99,24.99,24.99
904,,24.99,24.99,24.99
904,,24.99,24.99,24.99
1425,,24.99,24.99,24.99
1425,,24.99,24.99,24.99
195,,24.99,24.99,24.99
195,,24.99,24.99,24.99
2421,,24.99,24.99,24.99
2421,,24.99,24.99,24.99
426,,24.99,24.99,24.99
426,,24.99,24.99,24.99
305,,24.99,24.99,24.99
305,,24.99,24.99,24.99
2959,,24.99,24.99,24.99
2959,,24.99,24.99,24.99
1713,,24.99,24.99,24.99
1713,,24.99,24.99,24.99
1737,,24.99,24.99,24.99
1737,,24.99,24.99,24.99
2517,,24.99,24.99,24.99
2517,,24.99,24.99,24.99
1805,,24.99,24.99,24.99
1805,,24.99,24.99,24.99
2266,,24.99,24.99,24.99
2266,,24.99,24.99,24.99
1393,,24.99,24.99,24.99
1393,,24.99,24.99,24.99
2637,,24.99,24.99,24.99
2637,,24.99,24.99,24.99
2191,,24.99,24.99,24.99
2191,,24.99,24.99,24.99
3060,,24.99,24.99,24.99
3060,,24.99,24.99,24.99
864,,24.99,24.99,24.99
864,,24.99,24.99,24.99
3006,,24.99,24.99,24.99
3006,,24.99,24.99,24.99
983,,24.99,24.99,24.99
983,,24.99,24.99,24.99
237,,24.99,24.99,24.99
237,,24.99,24.99,24.99
1989,,24.99,24.99,24.99
1989,,24.99,24.99,24.99
157,,24.99,24.99,24.99
157,,24.99,24.99,24.99
2752,,24.99,24.99,24.99
2752,,24.99,24.99,24.99
1520,,24.99,24.99,24.99
1520,,24.99,24.99,24.99
209,,24.99,24.99,24.99
209,,24.99,24.99,24.99
668,,24.99,24.99,24.99
668,,24.99,24.99,24.99
2060,,24.99,24.99,24.99
2060,,24.99,24.99,24.99
2566,,24.99,24.99,24.99
2566,,24.99,24.99,24.99
597,,24.99,24.99,24.99
597,,24.99,24.99,24.99
1134,,24.99,24.99,24.99
1134,,24.99,24.99,24.99
33,,24.99,24.99,24.99
33,,24.99,24.99,24.99
100,,19.99,19.99,19.99
100,,19.99,19.99,19.99
1806,,19.99,19.99,19.99
1806,,19.99,19.99,19.99
1524,,19.99,19.99,19.99
1524,,19.99,19.99,19.99
2278,,19.99,19.99,19.99
2278,,19.99,19.99,19.99
496,,19.99,19.99,19.99
496,,19.99,19.99,19.99
2725,,19.99,19.99,19.99
2725,,19.99,19.99,19.99
1620,,19.99,19.99,19.99
1620,,19.99,19.99,19.99
3034,,19.99,19.99,19.99
3034,,19.99,19.99,19.99
417,,19.99,19.99,19.99
417,,19.99,19.99,19.99
959,,19.99,19.99,19.99
959,,19.99,19.99,19.99
1303,,19.99,19.99,19.99
1303,,19.99,19.99,19.99
2503,,19.99,19.99,19.99
2503,,19.99,19.99,19.99
2342,,19.99,19.99,19.99
2342,,19.99,19.99,19.99
1498,,19.99,19.99,19.99
1498,,19.99,19.99,19.99
2322,,19.99,19.99,19.99
2322,,19.99,19.99,19.99
1284,,19.99,19.99,19.99
1284,,19.99,19.99,19.99
2606,,19.99,19.99,19.99
2606,,19.99,19.99,19.99
913,,19.99,19.99,19.99
913,,19.99,19.99,19.99
2376,,24.99,24.99,24.99
2376,,33.6,33.6,33.6
2581,,24.99,24.99,24.99
2581,,33.6,33.6,33.6
2812,,24.99,24.99,24.99
2812,,33.6,33.6,33.6
712,,24.99,24.99,24.99
712,,33.6,33.6,33.6
2077,,24.99,24.99,24.99
2077,,33.6,33.6,33.6
3113,,24.99,24.99,24.99
3113,,33.6,33.6,33.6
1854,,24.99,24.99,24.99
1854,,33.6,33.6,33.6
3217,,24.99,24.99,24.99
3217,,33.6,33.6,33.6
1029,,24.99,24.99,24.99
1029,,33.6,33.6,33.6
549,,24.99,24.99,24.99
549,,33.6,33.6,33.6
2802,,24.99,24.99,24.99
2802,,33.6,33.6,33.6
1168,,24.99,24.99,24.99
1168,,33.6,33.6,33.6
1500,,24.99,24.99,24.99
1500,,33.6,33.6,33.6
686,,24.99,24.99,24.99
686,,33.6,33.6,33.6
2276,,24.99,24.99,24.99
2276,,33.6,33.6,33.6
2696,,24.99,24.99,24.99
2696,,33.6,33.6,33.6
1860,,24.99,24.99,24.99
1860,,33.6,33.6,33.6
1295,,24.99,24.99,24.99
1295,,33.6,33.6,33.6
3185,,24.99,24.99,24.99
3185,,30.8,30.8,30.8
149,,24.99,24.99,24.99
149,,30.8,30.8,30.8
1222,,24.99,24.99,24.99
1222,,30.8,30.8,30.8
2232,,24.99,24.99,24.99
2232,,30.8,30.8,30.8
107,,24.99,24.99,24.99
107,,30.8,30.8,30.8
127,,24.99,24.99,24.99
127,,30.8,30.8,30.8
2143,,24.99,24.99,24.99
2143,,30.8,30.8,30.8
1259,,24.99,24.99,24.99
1259,,30.8,30.8,30.8
2814,,24.99,24.99,24.99
2814,,30.8,30.8,30.8
2348,,24.99,24.99,24.99
2348,,30.8,30.8,30.8
899,,24.99,24.99,24.99
899,,30.8,30.8,30.8
1225,,24.99,24.99,24.99
1225,,30.8,30.8,30.8
200,,24.99,24.99,24.99
200,,30.8,30.8,30.8
2996,,24.99,24.99,24.99
2996,,30.8,30.8,30.8
1345,,24.99,24.99,24.99
1345,,30.8,30.8,30.8
2003,,24.99,24.99,24.99
2003,,30.8,30.8,30.8
255,,24.99,24.99,24.99
255,,30.8,30.8,30.8
418,,24.99,24.99,24.99
418,,30.8,30.8,30.8
2457,,24.99,24.99,24.99
2457,,30.8,30.8,30.8
169,,24.99,24.99,24.99
169,,30.8,30.8,30.8
618,,24.99,24.99,24.99
618,,30.8,30.8,30.8
2172,,24.99,24.99,24.99
2172,,30.8,30.8,30.8
1991,,24.99,24.99,24.99
1991,,30.8,30.8,30.8
2661,,24.99,24.99,24.99
2661,,30.8,30.8,30.8
1999,,24.99,24.99,24.99
1999,,30.8,30.8,30.8
3093,,24.99,24.99,24.99
3093,,30.8,30.8,30.8
2933,,24.99,24.99,24.99
2933,,30.8,30.8,30.8
213,,24.99,24.99,24.99
213,,30.8,30.8,30.8
2989,,24.99,24.99,24.99
2989,,30.8,30.8,30.8
1588,,24.99,24.99,24.99
1588,,30.8,30.8,30.8
1488,,24.99,24.99,24.99
1488,,30.8,30.8,30.8
3045,,24.99,24.99,24.99
3045,,30.8,30.8,30.8
1075,,24.99,24.99,24.99
1075,,30.8,30.8,30.8
2954,,24.99,24.99,24.99
2954,,30.8,30.8,30.8
611,,24.99,24.99,24.99
611,,30.8,30.8,30.8
203,,24.99,24.99,24.99
203,,30.8,30.8,30.8
2477,,24.99,24.99,24.99
2477,,30.8,30.8,30.8
1444,,24.99,24.99,24.99
1444,,30.8,30.8,30.8
444,,24.99,24.99,24.99
444,,30.8,30.8,30.8
374,,24.99,24.99,24.99
374,,30.8,30.8,30.8
3213,,24.99,24.99,24.99
3213,,30.8,30.8,30.8
1979,,24.99,24.99,24.99
1979,,30.8,30.8,30.8
3135,,24.99,24.99,24.99
3135,,30.8,30.8,30.8
3150,,24.99,24.99,24.99
3150,,30.8,30.8,30.8
3050,,24.99,24.99,24.99
3050,,30.8,30.8,30.8
3096,,24.99,24.99,24.99
3096,,30.8,30.8,30.8
3031,,24.99,24.99,24.99
3031,,30.8,30.8,30.8
1617,,24.99,24.99,24.99
1617,,30.8,30.8,30.8
1085,,24.99,24.99,24.99
1085,,30.8,30.8,30.8
3122,,24.99,24.99,24.99
3122,,30.8,30.8,30.8
2656,,24.99,24.99,24.99
2656,,30.8,30.8,30.8
798,,24.99,24.99,24.99
798,,30.8,30.8,30.8
2288,,24.99,24.99,24.99
2288,,30.8,30.8,30.8
1442,,24.99,24.99,24.99
