Id,ProductId,ProductRefId,IsActive,Name,RefId,ImageUrl,PackagedHeight,PackagedLength,PackagedWidth,PackagedWeightKg,Height,Length,Width,WeightKg,CubicWeight,IsKit,CreationDate,RewardValue,EstimatedDateArrival,ManufacturerCode,CommercialConditionId,MeasurementUnit,UnitMultiplier,ModalType,KitItensSellApart,ActivateIfPossible,EAN
,,P000201191,false,Color BLUE LAKE Size X-Lg,94114598,https://images.beallsflorida.com/i/beallsflorida/457-1007-3342-41-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000203641,false,Color PINKBERRY Size 6,93503216,https://images.beallsflorida.com/i/beallsflorida/110-2571-2102-86-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000222478,false,Color RED MULTI Size X-Lg,96617643,https://images.beallsflorida.com/i/beallsflorida/229-4712-2368-60-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000154461,false,Color LIGHT BLUE Size Md,85087170,https://images.beallsflorida.com/i/beallsflorida/473-6413-9366-45-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000212912,false,Color FUCHSIA ROSE Size 10,96144099,https://images.beallsflorida.com/i/beallsflorida/110-2571-5010-68-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000214471,false,Color WHPPED CREAM WHITE Size 14,94394263,https://images.beallsflorida.com/i/beallsflorida/110-2571-5746-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000206871,false,Color BLUE BAHAMA Size Md,94124863,https://images.beallsflorida.com/i/beallsflorida/457-1007-3332-45-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000217675,false,Color SAILOR NAVY Size 14,96172987,https://images.beallsflorida.com/i/beallsflorida/117-0352-5145-41-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000216012,false,Color WHITE Size 16,96062168,https://images.beallsflorida.com/i/beallsflorida/100-6445-1918-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000220734,false,Color BLACK MULTI Size Md,94956957,https://images.beallsflorida.com/i/beallsflorida/234-7939-4304-09-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000217645,false,Color WHITE Size 12,95933596,https://images.beallsflorida.com/i/beallsflorida/125-5086-0204-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000215941,false,Color SONGBIRD BLUE/GREEN Size Md,95192219,https://images.beallsflorida.com/i/beallsflorida/473-1014-6004-46-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000201507,false,Color RUBY RED Size 12,94049690,https://images.beallsflorida.com/i/beallsflorida/114-1502-8202-60-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000217675,false,Color SAILOR NAVY Size 6,96172948,https://images.beallsflorida.com/i/beallsflorida/117-0352-5145-41-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000220392,false,Color WHITE Size 8,96062608,https://images.beallsflorida.com/i/beallsflorida/100-6445-1919-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000039567,false,Color SAIL BLUE Size Md,61019580,https://images.beallsflorida.com/i/beallsflorida/472-0159-7047-44-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000007188,false,Color SAIL RED Size XX-Lg,80331934,https://images.beallsflorida.com/i/beallsflorida/472-0159-7130-60-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000206866,false,Color BLUE MESA Size Md,95547371,https://images.beallsflorida.com/i/beallsflorida/468-0468-2122-40-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000221033,false,Color CHALK WHITE Size 29,96393138,https://images.beallsflorida.com/i/beallsflorida/222-2360-1431-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000206649,false,Color WHITE DENIM Size 12,94338278,https://images.beallsflorida.com/i/beallsflorida/109-9273-3730-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000224585,false,Color BEIGE CAMO Size 8,96049291,https://images.beallsflorida.com/i/beallsflorida/113-6221-4214-91-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000212492,false,Color HEIRLOOM BEIGE Size 14,94394849,https://images.beallsflorida.com/i/beallsflorida/110-2571-9343-72-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000202937,false,Color LIGHT FADE BLUE Size 36W 30L,94245430,https://images.beallsflorida.com/i/beallsflorida/479-1503-2019-96-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000215608,false,Color INTENSE BLUE Size 34W 32L,95938403,https://images.beallsflorida.com/i/beallsflorida/467-1461-9167-96-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000207904,false,Color BRIGHT CORAL Size Large,95072078,https://images.beallsflorida.com/i/beallsflorida/104-6027-2819-85-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000225041,false,Color CREAM Size X-Sm,95591531,https://images.beallsflorida.com/i/beallsflorida/234-6040-6580-12-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000205316,false,Color OLIVE GREEN Size X-Lg,92829613,https://images.beallsflorida.com/i/beallsflorida/455-5688-6520-31-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000200510,false,Color SMOKED GRAY Size 16,93423350,https://images.beallsflorida.com/i/beallsflorida/107-4832-5873-04-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000208029,false,Color SAND BEIGE Size 12,93385791,https://images.beallsflorida.com/i/beallsflorida/109-9274-5325-16-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000202909,false,Color BLACK Size 14,95767914,https://images.beallsflorida.com/i/beallsflorida/109-9274-5399-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000217675,false,Color WHITE Size 8,96172880,https://images.beallsflorida.com/i/beallsflorida/117-0352-5145-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000205774,false,Color BLACK Size Sm,94492764,https://images.beallsflorida.com/i/beallsflorida/229-0088-0001-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000205791,false,Color BLUE RADIANCE Size X-Lg,94295495,https://images.beallsflorida.com/i/beallsflorida/229-8168-0865-42-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000207797,false,Color PINK Size Md,94947505,https://images.beallsflorida.com/i/beallsflorida/229-8168-0571-61-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000121246,false,Color NAVY BLUE Size 18,80579832,https://images.beallsflorida.com/i/beallsflorida/136-5114-1219-41-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000219713,false,Color RED Size 6,96405098,https://images.beallsflorida.com/i/beallsflorida/113-9153-2138-60-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000043358,false,Color MID DENIM Size 40W 30L,59811785,https://images.beallsflorida.com/i/beallsflorida/479-2296-0020-97-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000213100,false,Color MARINER BLUE Size XX-Lg,95369412,https://images.beallsflorida.com/i/beallsflorida/472-0159-7272-46-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000017046,false,Color PEPPER PRE-WASH Size 31W 29L,69851544,https://images.beallsflorida.com/i/beallsflorida/479-1501-8989-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000202938,false,Color LIGHTVIBE BLUE Size 40W 32L,94245698,https://images.beallsflorida.com/i/beallsflorida/479-1503-2013-96-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000149356,false,Color BLUE RADIANCE Size Medium,92407340,https://images.beallsflorida.com/i/beallsflorida/112-6420-1380-47-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000221122,false,Color LEMONADE YELLOW Size Md,95362197,https://images.beallsflorida.com/i/beallsflorida/234-8774-3332-75-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000203891,false,Color WHITE Size 10,94426574,https://images.beallsflorida.com/i/beallsflorida/210-7171-6773-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000208164,false,Color FEATHER BEIGE Size 16,93389816,https://images.beallsflorida.com/i/beallsflorida/109-9274-5379-23-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000217645,false,Color PINK Size 8,95933845,https://images.beallsflorida.com/i/beallsflorida/125-5086-0204-66-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000043358,false,Color MID DENIM Size 38W 30L,59811758,https://images.beallsflorida.com/i/beallsflorida/479-2296-0020-97-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000205774,false,Color BLACK Size Lg,94492789,https://images.beallsflorida.com/i/beallsflorida/229-0088-0001-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000205678,false,Color APRICOT ORANGE Size X-Lg,94685682,https://images.beallsflorida.com/i/beallsflorida/484-1014-5891-49-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000217873,false,Color WHITE Size 8,94260849,https://images.beallsflorida.com/i/beallsflorida/113-0301-3933-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000205791,false,Color BLUE RADIANCE Size Lg,94295483,https://images.beallsflorida.com/i/beallsflorida/229-8168-0865-42-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000121246,false,Color NAVY BLUE Size 14,80579818,https://images.beallsflorida.com/i/beallsflorida/136-5114-1219-41-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000155545,false,Color SAGE Size Small,87191758,https://images.beallsflorida.com/i/beallsflorida/135-0159-4523-35-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000222475,false,Color BLACK Size Lg,96491967,https://images.beallsflorida.com/i/beallsflorida/229-8168-0795-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000164919,false,Color LEVEE BLUE Size 32W 30L,87133886,https://images.beallsflorida.com/i/beallsflorida/479-1501-1911-98-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000220625,false,Color THUNDER CLOUD GRAY Size 14,96172771,https://images.beallsflorida.com/i/beallsflorida/117-0352-5117-04-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000170879,false,Color BEIGE Size X-Lg,88254725,https://images.beallsflorida.com/i/beallsflorida/473-3550-1162-12-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000121246,false,Color STONE BEIGE Size 16,80579762,https://images.beallsflorida.com/i/beallsflorida/136-5114-1219-16-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000220518,false,Color WHITE Size 10,96522463,https://images.beallsflorida.com/i/beallsflorida/117-0352-5128-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000039567,false,Color 452 NT TID Size Lg,97187807,https://images.beallsflorida.com/i/beallsflorida/472-0159-7047-49-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000222733,false,Color GREEN Size Lg,96028451,https://images.beallsflorida.com/i/beallsflorida/484-1014-5991-47-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000221037,false,Color BLACK/WHITE Size Large,96373268,https://images.beallsflorida.com/i/beallsflorida/222-2360-5069-22-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000214171,false,Color GRILL GRAY Size 16,95738749,https://images.beallsflorida.com/i/beallsflorida/135-0159-4103-04-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000223439,false,Color LILAC Size Medium,96233917,https://images.beallsflorida.com/i/beallsflorida/127-5002-8554-53-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000223656,false,Color PINK Size 8,96784280,https://images.beallsflorida.com/i/beallsflorida/132-9554-4555-66-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000221098,false,Color BLACK Size X-Lg,95358148,https://images.beallsflorida.com/i/beallsflorida/234-8774-3030-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000219534,false,Color PINK DOGWOOD Size Md,95005545,https://images.beallsflorida.com/i/beallsflorida/467-0377-5600-66-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000150704,false,Color LEMON YELLOW Size Lg,90053953,https://images.beallsflorida.com/i/beallsflorida/472-0159-7266-74-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000214171,false,Color GRILL GRAY Size 14,95738736,https://images.beallsflorida.com/i/beallsflorida/135-0159-4103-04-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000207797,false,Color BLACK Size Md,94236970,https://images.beallsflorida.com/i/beallsflorida/229-8168-0571-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000144685,false,Color AIRLINE BLUE Size 32W 32L,81683212,https://images.beallsflorida.com/i/beallsflorida/479-2296-1010-96-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000144685,false,Color AIRLINE BLUE Size 36W 29L,81683290,https://images.beallsflorida.com/i/beallsflorida/479-2296-1010-96-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000215555,false,Color BLUE Size Md,96027671,https://images.beallsflorida.com/i/beallsflorida/484-1014-5989-41-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000224598,false,Color MAGNOLIA BEIGE MULTI Size Md,97028150,https://images.beallsflorida.com/i/beallsflorida/484-1014-6030-12-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000225179,false,Color HOT PINK Size 8,96049237,https://images.beallsflorida.com/i/beallsflorida/113-6221-4214-66-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000164919,false,Color TRUCKIN BLUE Size 40W 32L,87140652,https://images.beallsflorida.com/i/beallsflorida/479-1501-1904-96-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000208500,false,Color BLUE/WHITE MULTI Size Lg,94911747,https://images.beallsflorida.com/i/beallsflorida/472-0159-7011-19-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000202273,false,Color BLACK Size No Sz,93059942,https://images.beallsflorida.com/i/beallsflorida/493-7661-2010-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210800,false,Color BLACK Size 12,94340075,https://images.beallsflorida.com/i/beallsflorida/109-9274-5406-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210800,false,Color NEUTRAL GRAY Size 8,94339891,https://images.beallsflorida.com/i/beallsflorida/109-9274-5406-04-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000043358,false,Color KHAKI Size 40W 32L,77082444,https://images.beallsflorida.com/i/beallsflorida/479-2296-0020-72-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000209030,false,Color NATURAL Size Md,94476524,https://images.beallsflorida.com/i/beallsflorida/455-5688-3094-12-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000121246,false,Color MALLARD BLUE Size 10,95606602,https://images.beallsflorida.com/i/beallsflorida/136-5114-4219-78-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000007188,false,Color WHITECAP BLUE Size XX-Lg,46083147,https://images.beallsflorida.com/i/beallsflorida/472-0159-7130-44-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000185129,false,Color PEACOAT BLUE Size Medium,87538524,https://images.beallsflorida.com/i/beallsflorida/112-6420-1280-41-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000209014,false,Color BLUE Size Md,94476154,https://images.beallsflorida.com/i/beallsflorida/455-5688-6640-41-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000214880,false,Color NAVY Size Lg,95397342,https://images.beallsflorida.com/i/beallsflorida/457-4896-2051-41-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000218934,false,Color YELLOW Size Sm,96475738,https://images.beallsflorida.com/i/beallsflorida/468-0468-2160-75-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000202909,false,Color PAPER WHITE Size 8,93389352,https://images.beallsflorida.com/i/beallsflorida/109-9274-5399-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000210448,false,Color WHITE Size 10,94978399,https://images.beallsflorida.com/i/beallsflorida/125-5086-0196-10-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000215608,false,Color INTENSE BLUE Size 40W 30L,95938470,https://images.beallsflorida.com/i/beallsflorida/467-1461-9167-96-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000039567,false,Color 026-LT MTL Size Sm,92384096,https://images.beallsflorida.com/i/beallsflorida/472-0159-7047-06-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000206882,false,Color OLIVE LICHEN GREEN Size Md,94125101,https://images.beallsflorida.com/i/beallsflorida/457-1007-3405-31-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000208029,false,Color BLACK Size 16,93385886,https://images.beallsflorida.com/i/beallsflorida/109-9274-5325-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000017046,false,Color DOUBLE BLACK Size 36W 32L,69853266,https://images.beallsflorida.com/i/beallsflorida/479-1501-8908-01-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000205756,false,Color DYNO PINK Size Sm,94295578,https://images.beallsflorida.com/i/beallsflorida/229-4658-7182-68-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
,,P000219683,false,Color BLUE/WHITE Size 10,95606723,https://images.beallsflorida.com/i/beallsflorida/136-5114-7219-43-yyy?w=1000&h=1000&fmt=auto&qlt=default&img404=404&v=1,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true,
