Id,ProductId,ProductRefId,IsActive,Name,RefId,PackagedHeight,PackagedLength,PackagedWidth,PackagedWeightKg,Height,Length,Width,WeightKg,CubicWeight,IsKit,CreationDate,RewardValue,EstimatedDateArrival,ManufacturerCode,CommercialConditionId,MeasurementUnit,UnitMultiplier,ModalType,KitItensSellApart,ActivateIfPossible
,,P000217645,false,Color BLUE Size 8,95933708,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224598,false,Color MAGNOLIA BEIGE MULTI Size XX-Lg,97028187,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219713,false,Color RED Size 14,96405131,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206889,false,Color TAUPE SQUIRREL Size Lg,94124715,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219713,false,Color SANDY BROWN Size 12,96404912,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000208416,false,Color MAGENTA Size Lg,94223700,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213062,false,Color RED/BLUE PLAID Size 10,94394646,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000216012,false,Color WHITE Size 10,96062131,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000218952,false,Color BEIGE Size 12,95701316,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000191164,false,Color LIGHT BLUE Size 38W 29L,92023080,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000183349,false,Color GREEN Size X Large,91081349,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color KHAKI Size 34W 29L,77082278,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205316,false,Color OLIVE GREEN Size Lg,92829600,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210563,false,Color AMERICAN DREAM BLUE Size X-Lg,95325514,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215507,false,Color BLUEJAY Size XX-Lg,96069025,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203891,false,Color WHITE/BLUE Size 8,94426807,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224599,false,Color BREEZE BLUE Size XX-Lg,97028092,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000188074,false,Color BRAZIL BLUE Size 34W 34L,92022643,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215919,false,Color BLUE MULTI Size XX-Lg,95191904,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201507,false,Color SAND BEIGE Size 10,94049745,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213100,false,Color MARMALADE YELLOW Size Md,95369533,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000225031,false,Color CORAL Size Md,95591314,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221768,false,Color WHITE Size 14,95636745,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000214882,false,Color WHITE Size Md,95397026,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000214471,false,Color MEDIUM DENIM Size 16,94394333,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205265,false,Color BLACK Size 6,93462241,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202599,false,Color BLACK Size 8,95681849,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000017046,false,Color PEPPER PRE-WASH Size 36W 32L,69851831,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206870,false,Color AQUA GROTTO GREEN Size Lg,94124997,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217594,false,Color MEDIUM DENIM Size 6,94260779,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210586,false,Color RASPBERRY PINK Size Md,95067644,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221063,false,Color WHITE Size Md,96310582,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205261,false,Color SAND BEIGE Size 10,94052214,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219713,false,Color SANDY BROWN Size 16,96404936,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000209036,false,Color NUTMEG BROWN Size X-Lg,94476509,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000017046,false,Color PEPPER PRE-WASH Size 42W 34L,69851992,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000191164,false,Color LIGHT BLUE Size 34W 30L,92023014,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224447,false,Color RED CORAL Size Small,97054002,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224122,false,Color GREY Size Lg,96287366,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224585,false,Color BEIGE CAMO Size 14,96049322,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217132,false,Color DARK DENIM Size 10,95989375,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205791,false,Color ORANGE Size Md,94295514,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000209019,false,Color DEEP TEAL Size Lg,94476454,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203174,false,Color HEIRLOOM DENIM Size 10,94049242,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000184683,false,Color SEAL BROWN Size 16,91270557,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000223554,false,Color WHITE Size Small,96234221,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224185,false,Color BLUE Size Md,95153149,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203313,false,Color NORTHERN LIGHTS Size 8,94200902,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000164919,false,Color NIGHTSHADE BLUE Size 36W 30L,87134219,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000170879,false,Color PLACID BLUE Size Md,88254764,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203891,false,Color DENIM RINSE Size 6,89796736,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213853,false,Color BLUE RADIANCE Size 12,93952421,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205677,false,Color WHISPER BLUE Size Lg,94685628,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217649,false,Color LIGHT BLUE Size 6,96017175,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000017046,false,Color PEPPER PRE-WASH Size 38W 30L,69851871,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217649,false,Color LIGHT YELLOW Size 10,96017379,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202938,false,Color RUTHLESS BLUE Size 38W 32L,94245813,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000220392,false,Color NAVY BLUE Size 10,96062675,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000220392,false,Color NAVY BLUE Size 14,96062699,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000039567,false,Color 797 NEON L Size X-Lg,97187917,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000226010,false,Color WHITE Size 16,96417990,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205756,false,Color DYNO PINK Size Lg,94295592,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210448,false,Color WHITE Size 6,94978375,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000220059,false,Color BROWN Size 8,96068408,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color DRESSY WHITE Size Sm,91692198,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000220625,false,Color BLUESPELL Size 12,95859510,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219713,false,Color TEAL Size 8,96405183,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000017046,false,Color PEPPERSTONE Size 31W 34L,54488959,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000039567,false,Color 398 FELDSP Size Md,96410766,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202599,false,Color BLACK Size 14,95681876,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215949,false,Color CRAB ORANGE Size Md,95191152,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224598,false,Color MAGNOLIA BEIGE MULTI Size Lg,97028162,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215080,false,Color BERRY JAM PURPLE Size Large,95930920,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000191164,false,Color LIGHT BLUE Size 34W 32L,92023026,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202909,false,Color CORN SILK YELLOW Size 14,93389594,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000121246,false,Color DARK BROWN Size 10,83057818,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000226775,false,Color GREEN MULTI Size 14,95478560,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color BLACK Size Sm,87970459,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000207279,false,Color DOVE WING GRAY Size 6,93504281,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206886,false,Color KHAKI CORN Size X-Lg,94125320,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221030,false,Color MORNING FOG GREY Size Md,94884813,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212492,false,Color CANARY YELLOW Size 10,94394888,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202938,false,Color LIGHTVIBE BLUE Size 42W 30L,94245661,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color MEDITERRANEAN BLUE Size 36W 30L,80715862,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000191164,false,Color DEEP BLUE Size 40W 30L,92023366,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202909,false,Color SAHARA BEIGE Size 10,93389433,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color MEDITERRANEAN BLUE Size 40W 32L,80715957,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213499,false,Color MINERAL RED Size 6,96166134,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000017046,false,Color PEPPER PRE-WASH Size 42W 32L,69851980,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217651,false,Color MEDIUM DENIM Size 14,96031220,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210586,false,Color BLACK Size Md,95067586,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000039567,false,Color 452 NT TID Size Sm,97187789,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000149356,false,Color LIGHT CHAMBRAY DENIM Size Small,91384182,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219062,false,Color BLACK Size X-Lg,96213012,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000225303,false,Color WHITE Size 16,97082092,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000007188,false,Color FOSSIL BEIGE Size Lg,38359510,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000214171,false,Color GRILL GRAY Size 6,95738694,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206649,false,Color MEDIUM DENIM Size 8,94338117,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color BUTTERFLY GREEN Size X-Lg,88802207,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000144685,false,Color STONE BLEACH BLUE Size 34W 32L,81684056,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000216012,false,Color PINK BIKINI Size 14,96062335,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224607,false,Color ASPHALT GREY MULTI Size Lg,97028123,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206882,false,Color OLIVE LICHEN GREEN Size Lg,94125114,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202909,false,Color GARNET RED Size 10,93389503,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202938,false,Color LIGHTVIBE BLUE Size 34W 30L,94245577,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000144685,false,Color NIAGRA FALLS BLUE Size 36W 29L,81683551,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212912,false,Color HEIRLOOM KHAKI Size 6,95264204,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000220625,false,Color EMERALD ISLAND GREEN Size 10,96172826,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000218266,false,Color KHAKI PLAID Size Sm,96116733,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000214496,false,Color MEDIUM WASH Size 16,95936242,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201083,false,Color CARAMEL BEIGE Size 14,94047110,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000223554,false,Color WHITE Size Medium,96234233,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215507,false,Color AMAZON GREEN Size X-Lg,96068902,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202599,false,Color HEIRLOOM KHAKI Size 6,93502410,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219717,false,Color BLACK Size No Sz,94224858,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203891,false,Color DAFFODIL YELLOW Size 10,94426695,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203801,false,Color WILD ROSE PINK Size X Large,94134578,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000216012,false,Color PINK BIKINI Size 12,96062323,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217873,false,Color WHITE Size 12,94260863,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210547,false,Color OLIVE GREEN Size Md,95325756,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206886,false,Color BRIGHT WHITE Size XX-Lg,94125299,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000144685,false,Color NIAGRA FALLS BLUE Size 40W 30L,81683633,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205265,false,Color DOVE WING GRAY Size 14,95759213,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215505,false,Color BLUE MULTI Size Lg,96069378,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000184683,false,Color DRESDEN BLUE Size 18,91271025,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000121246,false,Color STONE BEIGE Size 18,80579775,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202909,false,Color PAPER WHITE Size 6,93389340,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000210550,false,Color ISLAND RED Size X-Lg,95547510,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202909,false,Color PAPER WHITE Size 12,93389377,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215505,false,Color BLUE MULTI Size X-Lg,96069380,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000193522,false,Color FEATHER BEIGE Size Lg,91693228,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221292,false,Color ATLANTIS BLUE Size Md,95191791,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201191,false,Color BLUE LAKE Size X-Lg,94114598,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203641,false,Color PINKBERRY Size 6,93503216,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000222478,false,Color RED MULTI Size X-Lg,96617643,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000154461,false,Color LIGHT BLUE Size Md,85087170,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212912,false,Color FUCHSIA ROSE Size 10,96144099,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000214471,false,Color WHPPED CREAM WHITE Size 14,94394263,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206871,false,Color BLUE BAHAMA Size Md,94124863,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217675,false,Color SAILOR NAVY Size 14,96172987,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000216012,false,Color WHITE Size 16,96062168,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000220734,false,Color BLACK MULTI Size Md,94956957,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217645,false,Color WHITE Size 12,95933596,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215941,false,Color SONGBIRD BLUE/GREEN Size Md,95192219,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000201507,false,Color RUBY RED Size 12,94049690,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217675,false,Color SAILOR NAVY Size 6,96172948,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000220392,false,Color WHITE Size 8,96062608,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000039567,false,Color SAIL BLUE Size Md,61019580,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000007188,false,Color SAIL RED Size XX-Lg,80331934,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206866,false,Color BLUE MESA Size Md,95547371,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221033,false,Color CHALK WHITE Size 29,96393138,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000206649,false,Color WHITE DENIM Size 12,94338278,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000224585,false,Color BEIGE CAMO Size 8,96049291,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000212492,false,Color HEIRLOOM BEIGE Size 14,94394849,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202937,false,Color LIGHT FADE BLUE Size 36W 30L,94245430,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000215608,false,Color INTENSE BLUE Size 34W 32L,95938403,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000207904,false,Color BRIGHT CORAL Size Large,95072078,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000225041,false,Color CREAM Size X-Sm,95591531,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205316,false,Color OLIVE GREEN Size X-Lg,92829613,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000200510,false,Color SMOKED GRAY Size 16,93423350,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000208029,false,Color SAND BEIGE Size 12,93385791,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202909,false,Color BLACK Size 14,95767914,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217675,false,Color WHITE Size 8,96172880,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205774,false,Color BLACK Size Sm,94492764,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205791,false,Color BLUE RADIANCE Size X-Lg,94295495,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000207797,false,Color PINK Size Md,94947505,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000121246,false,Color NAVY BLUE Size 18,80579832,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000219713,false,Color RED Size 6,96405098,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color MID DENIM Size 40W 30L,59811785,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000213100,false,Color MARINER BLUE Size XX-Lg,95369412,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000017046,false,Color PEPPER PRE-WASH Size 31W 29L,69851544,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000202938,false,Color LIGHTVIBE BLUE Size 40W 32L,94245698,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000149356,false,Color BLUE RADIANCE Size Medium,92407340,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000221122,false,Color LEMONADE YELLOW Size Md,95362197,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000203891,false,Color WHITE Size 10,94426574,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000208164,false,Color FEATHER BEIGE Size 16,93389816,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217645,false,Color PINK Size 8,95933845,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000043358,false,Color MID DENIM Size 38W 30L,59811758,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205774,false,Color BLACK Size Lg,94492789,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205678,false,Color APRICOT ORANGE Size X-Lg,94685682,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000217873,false,Color WHITE Size 8,94260849,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000205791,false,Color BLUE RADIANCE Size Lg,94295483,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
,,P000121246,false,Color NAVY BLUE Size 14,80579818,0,0,0,0,0,0,0,0,0,false,2021-10-01T00:00:00,,,,,un,1,,false,true
